run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,gpu_days,step_time_ms,train_loss,val_loss,ppl,grad_norm_avg
cerebras_0.256B,0.256,1176.000,1.805606,82000,14.3,6e-4,0.1,bf16,,,3.4828,3.4540,31.63,
cerebras_0.256B,0.256,1190.000,1.827625,83000,14.3,6e-4,0.1,bf16,,,3.4324,3.4160,30.45,
cerebras_0.256B,0.256,1204.000,1.849645,84000,14.3,6e-4,0.1,bf16,,,3.4399,3.4221,30.63,
cerebras_0.256B,0.256,1219.000,1.871664,85000,14.3,6e-4,0.1,bf16,,,3.4604,3.4291,30.85,
cerebras_0.256B,0.256,1233.000,1.893684,86000,14.3,6e-4,0.1,bf16,,,3.4418,3.4248,30.72,
cerebras_0.256B,0.256,1247.000,1.915703,87000,14.3,6e-4,0.1,bf16,,,3.4445,3.4275,30.80,
cerebras_0.256B,0.256,1262.000,1.937723,88000,14.3,6e-4,0.1,bf16,,,3.4390,3.4211,30.60,
cerebras_0.256B,0.256,1276.000,1.959743,89000,14.3,6e-4,0.1,bf16,,,3.4447,3.4238,30.69,
cerebras_0.256B,0.256,1290.000,1.981762,90000,14.3,6e-4,0.1,bf16,,,3.4090,3.4016,30.01,
cerebras_0.256B,0.256,1305.000,2.003782,91000,14.3,6e-4,0.1,bf16,,,3.4201,3.4050,30.11,
cerebras_0.256B,0.256,1319.000,2.025801,92000,14.3,6e-4,0.1,bf16,,,3.4404,3.4141,30.39,
cerebras_0.256B,0.256,1333.000,2.047821,93000,14.3,6e-4,0.1,bf16,,,3.4163,3.3994,29.95,
cerebras_0.256B,0.256,1348.000,2.069841,94000,14.3,6e-4,0.1,bf16,,,3.4097,3.3995,29.95,
cerebras_0.256B,0.256,1362.000,2.091860,95000,14.3,6e-4,0.1,bf16,,,3.3770,3.3695,29.06,
cerebras_0.256B,0.256,1376.000,2.113880,96000,14.3,6e-4,0.1,bf16,,,3.4287,3.3874,29.59,
cerebras_0.256B,0.256,1391.000,2.135899,97000,14.3,6e-4,0.1,bf16,,,3.4159,3.3943,29.79,
cerebras_0.256B,0.256,1405.000,2.157919,98000,14.3,6e-4,0.1,bf16,,,3.3943,3.3771,29.29,
cerebras_0.256B,0.256,1419.000,2.179938,99000,14.3,6e-4,0.1,bf16,,,3.3944,3.3765,29.27,
cerebras_0.256B,0.256,1434.000,2.201958,100000,14.3,6e-4,0.1,bf16,,,3.3912,3.3878,29.60,
cerebras_0.256B,0.256,1448.000,2.223978,101000,14.3,6e-4,0.1,bf16,,,3.3979,3.3819,29.43,
cerebras_0.256B,0.256,1462.000,2.245997,102000,14.3,6e-4,0.1,bf16,,,3.3690,3.3554,28.66,
cerebras_0.256B,0.256,1477.000,2.268017,103000,14.3,6e-4,0.1,bf16,,,3.3965,3.3631,28.88,
cerebras_0.256B,0.256,1491.000,2.290036,104000,14.3,6e-4,0.1,bf16,,,3.3894,3.3544,28.63,
cerebras_0.256B,0.256,1505.000,2.312056,105000,14.3,6e-4,0.1,bf16,,,3.3869,3.3525,28.57,
cerebras_0.256B,0.256,1520.000,2.334076,106000,14.3,6e-4,0.1,bf16,,,3.3954,3.3526,28.58,
cerebras_0.256B,0.256,1534.000,2.356095,107000,14.3,6e-4,0.1,bf16,,,3.3786,3.3610,28.82,
cerebras_0.256B,0.256,1548.000,2.378115,108000,14.3,6e-4,0.1,bf16,,,3.3891,3.3674,29.00,
cerebras_0.256B,0.256,1563.000,2.400134,109000,14.3,6e-4,0.1,bf16,,,3.3525,3.3355,28.09,
cerebras_0.256B,0.256,1577.000,2.422154,110000,14.3,6e-4,0.1,bf16,,,3.3381,3.3305,27.95,
cerebras_0.256B,0.256,1591.000,2.444173,111000,14.3,6e-4,0.1,bf16,,,3.3737,3.3512,28.54,
cerebras_0.256B,0.256,1606.000,2.466193,112000,14.3,6e-4,0.1,bf16,,,3.3556,3.3308,27.96,
cerebras_0.256B,0.256,1620.000,2.488213,113000,14.3,6e-4,0.1,bf16,,,3.3511,3.3283,27.89,
cerebras_0.256B,0.256,1634.000,2.510232,114000,14.3,6e-4,0.1,bf16,,,3.3653,3.3361,28.11,
cerebras_0.256B,0.256,1649.000,2.532252,115000,14.3,6e-4,0.1,bf16,,,3.3298,3.3048,27.24,
cerebras_0.256B,0.256,1663.000,2.554271,116000,14.3,6e-4,0.1,bf16,,,3.3759,3.3424,28.29,
cerebras_0.256B,0.256,1677.000,2.576291,117000,14.3,6e-4,0.1,bf16,,,3.3543,3.3341,28.05,
cerebras_0.256B,0.256,1692.000,2.598310,118000,14.3,6e-4,0.1,bf16,,,3.3223,3.3220,27.72,
cerebras_0.256B,0.256,1706.000,2.620330,119000,14.3,6e-4,0.1,bf16,,,3.3292,3.3125,27.46,
cerebras_0.256B,0.256,1720.000,2.642350,120000,14.3,6e-4,0.1,bf16,,,3.3057,3.3037,27.21,
cerebras_0.256B,0.256,1735.000,2.664369,121000,14.3,6e-4,0.1,bf16,,,3.3119,3.3082,27.34,
cerebras_0.256B,0.256,1749.000,2.686389,122000,14.3,6e-4,0.1,bf16,,,3.3155,3.3115,27.43,
cerebras_0.256B,0.256,1763.000,2.708408,123000,14.3,6e-4,0.1,bf16,,,3.3261,3.3132,27.47,
cerebras_0.256B,0.256,1778.000,2.730428,124000,14.3,6e-4,0.1,bf16,,,3.3166,3.2992,27.09,
cerebras_0.256B,0.256,1792.000,2.752448,125000,14.3,6e-4,0.1,bf16,,,3.3229,3.3009,27.14,
cerebras_0.256B,0.256,1806.000,2.774467,126000,14.3,6e-4,0.1,bf16,,,3.3192,3.3012,27.15,
cerebras_0.256B,0.256,1821.000,2.796487,127000,14.3,6e-4,0.1,bf16,,,3.3079,3.2955,26.99,
cerebras_0.256B,0.256,1835.000,2.818506,128000,14.3,6e-4,0.1,bf16,,,3.3176,3.3021,27.17,
cerebras_0.256B,0.256,1849.000,2.840526,129000,14.3,6e-4,0.1,bf16,,,3.2907,3.2739,26.41,
cerebras_0.256B,0.256,1864.000,2.862545,130000,14.3,6e-4,0.1,bf16,,,3.3190,3.2907,26.86,
cerebras_0.256B,0.256,1878.000,2.884565,131000,14.3,6e-4,0.1,bf16,,,3.3519,3.3070,27.30,
cerebras_0.256B,0.256,1892.000,2.906585,132000,14.3,6e-4,0.1,bf16,,,3.3117,3.2841,26.69,
cerebras_0.256B,0.256,1907.000,2.928604,133000,14.3,6e-4,0.1,bf16,,,3.2968,3.2950,26.98,
cerebras_0.256B,0.256,1921.000,2.950624,134000,14.3,6e-4,0.1,bf16,,,3.2648,3.2658,26.20,
cerebras_0.256B,0.256,1935.000,2.972643,135000,14.3,6e-4,0.1,bf16,,,3.2972,3.2840,26.68,
cerebras_0.256B,0.256,1950.000,2.994663,136000,14.3,6e-4,0.1,bf16,,,3.3096,3.2939,26.95,
cerebras_0.256B,0.256,1964.000,3.016683,137000,14.3,6e-4,0.1,bf16,,,3.3190,3.2928,26.92,
cerebras_0.256B,0.256,1978.000,3.038702,138000,14.3,6e-4,0.1,bf16,,,3.2952,3.2982,27.06,
cerebras_0.256B,0.256,1993.000,3.060722,139000,14.3,6e-4,0.1,bf16,,,3.3004,3.2843,26.69,
cerebras_0.256B,0.256,2007.000,3.082741,140000,14.3,6e-4,0.1,bf16,,,3.3025,3.2764,26.48,
cerebras_0.256B,0.256,2021.000,3.104761,141000,14.3,6e-4,0.1,bf16,,,3.2737,3.2644,26.16,
cerebras_0.256B,0.256,2036.000,3.126780,142000,14.3,6e-4,0.1,bf16,,,3.3085,3.2838,26.68,
cerebras_0.256B,0.256,2050.000,3.148800,143000,14.3,6e-4,0.1,bf16,,,3.3127,3.2779,26.52,
cerebras_0.256B,0.256,2050.000,3.148800,144000,14.3,6e-4,0.1,bf16,,,3.3175,3.2937,26.94,
cerebras_0.256B,0.256,2050.000,3.148800,145000,14.3,6e-4,0.1,bf16,,,3.2822,3.2596,26.04,
cerebras_0.256B,0.256,2050.000,3.148800,146000,14.3,6e-4,0.1,bf16,,,3.2943,3.2787,26.54,
cerebras_0.256B,0.256,2050.000,3.148800,147000,14.3,6e-4,0.1,bf16,,,3.2595,3.2598,26.04,
cerebras_0.59B,0.59,14.000,0.050748,1000,14.3,6e-4,0.1,bf16,,,6.2062,6.1868,486.29,
cerebras_0.59B,0.59,29.000,0.101497,2000,14.3,6e-4,0.1,bf16,,,5.4861,5.4588,234.82,
cerebras_0.59B,0.59,43.000,0.152245,3000,14.3,6e-4,0.1,bf16,,,5.1325,5.1068,165.14,
cerebras_0.59B,0.59,57.000,0.202993,4000,14.3,6e-4,0.1,bf16,,,4.9491,4.9172,136.63,
cerebras_0.59B,0.59,72.000,0.253741,5000,14.3,6e-4,0.1,bf16,,,4.7306,4.7094,110.99,
cerebras_0.59B,0.59,86.000,0.304490,6000,14.3,6e-4,0.1,bf16,,,4.5936,4.5718,96.72,
cerebras_0.59B,0.59,100.000,0.355238,7000,14.3,6e-4,0.1,bf16,,,4.4819,4.4608,86.56,
cerebras_0.59B,0.59,115.000,0.405986,8000,14.3,6e-4,0.1,bf16,,,4.3950,4.3643,78.60,
cerebras_0.59B,0.59,129.000,0.456734,9000,14.3,6e-4,0.1,bf16,,,4.3510,4.3373,76.50,
cerebras_0.59B,0.59,143.000,0.507483,10000,14.3,6e-4,0.1,bf16,,,4.2447,4.2360,69.13,
cerebras_0.59B,0.59,158.000,0.558231,11000,14.3,6e-4,0.1,bf16,,,4.2270,4.2008,66.74,
cerebras_0.59B,0.59,172.000,0.608979,12000,14.3,6e-4,0.1,bf16,,,4.1543,4.1554,63.78,
cerebras_0.59B,0.59,186.000,0.659727,13000,14.3,6e-4,0.1,bf16,,,4.1336,4.1158,61.30,
cerebras_0.59B,0.59,201.000,0.710476,14000,14.3,6e-4,0.1,bf16,,,4.1100,4.0707,58.60,
cerebras_0.59B,0.59,215.000,0.761224,15000,14.3,6e-4,0.1,bf16,,,4.0413,4.0159,55.47,
cerebras_0.59B,0.59,229.000,0.811972,16000,14.3,6e-4,0.1,bf16,,,3.9988,3.9816,53.60,
cerebras_0.59B,0.59,244.000,0.862720,17000,14.3,6e-4,0.1,bf16,,,3.9912,3.9734,53.17,
cerebras_0.59B,0.59,258.000,0.913469,18000,14.3,6e-4,0.1,bf16,,,3.9634,3.9364,51.24,
cerebras_0.59B,0.59,272.000,0.964217,19000,14.3,6e-4,0.1,bf16,,,3.9558,3.9147,50.14,
cerebras_0.59B,0.59,287.000,1.014965,20000,14.3,6e-4,0.1,bf16,,,3.9116,3.8810,48.47,
cerebras_0.59B,0.59,301.000,1.065713,21000,14.3,6e-4,0.1,bf16,,,3.8955,3.8696,47.92,
cerebras_0.59B,0.59,315.000,1.116462,22000,14.3,6e-4,0.1,bf16,,,3.8511,3.8147,45.36,
cerebras_0.59B,0.59,330.000,1.167210,23000,14.3,6e-4,0.1,bf16,,,3.8450,3.8084,45.08,
cerebras_0.59B,0.59,344.000,1.217958,24000,14.3,6e-4,0.1,bf16,,,3.7887,3.7529,42.65,
cerebras_0.59B,0.59,358.000,1.268706,25000,14.3,6e-4,0.1,bf16,,,3.7949,3.7741,43.56,
cerebras_0.59B,0.59,373.000,1.319455,26000,14.3,6e-4,0.1,bf16,,,3.7926,3.7599,42.95,
cerebras_0.59B,0.59,387.000,1.370203,27000,14.3,6e-4,0.1,bf16,,,3.7702,3.7409,42.14,
cerebras_0.59B,0.59,401.000,1.420951,28000,14.3,6e-4,0.1,bf16,,,3.7136,3.7052,40.66,
cerebras_0.59B,0.59,416.000,1.471699,29000,14.3,6e-4,0.1,bf16,,,3.7141,3.6802,39.65,
cerebras_0.59B,0.59,430.000,1.522448,30000,14.3,6e-4,0.1,bf16,,,3.6960,3.6808,39.68,
cerebras_0.59B,0.59,444.000,1.573196,31000,14.3,6e-4,0.1,bf16,,,3.6990,3.6708,39.28,
cerebras_0.59B,0.59,459.000,1.623944,32000,14.3,6e-4,0.1,bf16,,,3.6643,3.6435,38.22,
cerebras_0.59B,0.59,473.000,1.674692,33000,14.3,6e-4,0.1,bf16,,,3.6733,3.6593,38.84,
cerebras_0.59B,0.59,487.000,1.725441,34000,14.3,6e-4,0.1,bf16,,,3.6847,3.6550,38.67,
cerebras_0.59B,0.59,502.000,1.776189,35000,14.3,6e-4,0.1,bf16,,,3.6395,3.6134,37.09,
cerebras_0.59B,0.59,516.000,1.826937,36000,14.3,6e-4,0.1,bf16,,,3.6272,3.6060,36.82,
cerebras_0.59B,0.59,530.000,1.877685,37000,14.3,6e-4,0.1,bf16,,,3.6110,3.5918,36.30,
cerebras_0.59B,0.59,545.000,1.928434,38000,14.3,6e-4,0.1,bf16,,,3.5990,3.5857,36.08,
cerebras_0.59B,0.59,559.000,1.979182,39000,14.3,6e-4,0.1,bf16,,,3.6007,3.5691,35.49,
cerebras_0.59B,0.59,573.000,2.029930,40000,14.3,6e-4,0.1,bf16,,,3.6036,3.5612,35.21,
cerebras_0.59B,0.59,588.000,2.080678,41000,14.3,6e-4,0.1,bf16,,,3.5782,3.5612,35.21,
cerebras_0.59B,0.59,602.000,2.131427,42000,14.3,6e-4,0.1,bf16,,,3.5554,3.5417,34.52,
cerebras_0.59B,0.59,616.000,2.182175,43000,14.3,6e-4,0.1,bf16,,,3.5579,3.5382,34.40,
cerebras_0.59B,0.59,631.000,2.232923,44000,14.3,6e-4,0.1,bf16,,,3.5533,3.5235,33.90,
cerebras_0.59B,0.59,645.000,2.283671,45000,14.3,6e-4,0.1,bf16,,,3.5265,3.5094,33.43,
cerebras_0.59B,0.59,659.000,2.334420,46000,14.3,6e-4,0.1,bf16,,,3.5195,3.5001,33.12,
cerebras_0.59B,0.59,674.000,2.385168,47000,14.3,6e-4,0.1,bf16,,,3.5180,3.4975,33.03,
cerebras_0.59B,0.59,688.000,2.435916,48000,14.3,6e-4,0.1,bf16,,,3.5313,3.4997,33.10,
cerebras_0.59B,0.59,702.000,2.486664,49000,14.3,6e-4,0.1,bf16,,,3.5042,3.4954,32.96,
cerebras_0.59B,0.59,717.000,2.537413,50000,14.3,6e-4,0.1,bf16,,,3.5004,3.4807,32.48,
cerebras_0.59B,0.59,731.000,2.588161,51000,14.3,6e-4,0.1,bf16,,,3.4747,3.4671,32.04,
cerebras_0.59B,0.59,745.000,2.638909,52000,14.3,6e-4,0.1,bf16,,,3.4867,3.4797,32.45,
cerebras_0.59B,0.59,760.000,2.689657,53000,14.3,6e-4,0.1,bf16,,,3.4746,3.4497,31.49,
cerebras_0.59B,0.59,774.000,2.740406,54000,14.3,6e-4,0.1,bf16,,,3.4595,3.4467,31.40,
cerebras_0.59B,0.59,788.000,2.791154,55000,14.3,6e-4,0.1,bf16,,,3.4838,3.4478,31.43,
cerebras_0.59B,0.59,803.000,2.841902,56000,14.3,6e-4,0.1,bf16,,,3.4497,3.4278,30.81,
cerebras_0.59B,0.59,817.000,2.892650,57000,14.3,6e-4,0.1,bf16,,,3.4270,3.4083,30.21,
cerebras_0.59B,0.59,831.000,2.943399,58000,14.3,6e-4,0.1,bf16,,,3.4456,3.4244,30.70,
cerebras_0.59B,0.59,846.000,2.994147,59000,14.3,6e-4,0.1,bf16,,,3.4121,3.4009,29.99,
cerebras_0.59B,0.59,860.000,3.044895,60000,14.3,6e-4,0.1,bf16,,,3.4247,3.4062,30.15,
cerebras_0.59B,0.59,874.000,3.095643,61000,14.3,6e-4,0.1,bf16,,,3.4280,3.4045,30.10,
cerebras_0.59B,0.59,889.000,3.146392,62000,14.3,6e-4,0.1,bf16,,,3.4031,3.3934,29.77,
cerebras_0.59B,0.59,903.000,3.197140,63000,14.3,6e-4,0.1,bf16,,,3.4273,3.3985,29.92,
cerebras_0.59B,0.59,917.000,3.247888,64000,14.3,6e-4,0.1,bf16,,,3.4090,3.3848,29.51,
cerebras_0.59B,0.59,932.000,3.298636,65000,14.3,6e-4,0.1,bf16,,,3.4325,3.3843,29.50,
cerebras_0.59B,0.59,946.000,3.349385,66000,14.3,6e-4,0.1,bf16,,,3.4031,3.3828,29.45,
cerebras_0.59B,0.59,960.000,3.400133,67000,14.3,6e-4,0.1,bf16,,,3.3664,3.3547,28.64,
cerebras_0.59B,0.59,975.000,3.450881,68000,14.3,6e-4,0.1,bf16,,,3.3784,3.3613,28.83,
cerebras_0.59B,0.59,989.000,3.501629,69000,14.3,6e-4,0.1,bf16,,,3.3770,3.3545,28.63,
cerebras_0.59B,0.59,1003.000,3.552378,70000,14.3,6e-4,0.1,bf16,,,3.3790,3.3493,28.48,
cerebras_0.59B,0.59,1018.000,3.603126,71000,14.3,6e-4,0.1,bf16,,,3.3787,3.3408,28.24,
cerebras_0.59B,0.59,1032.000,3.653874,72000,14.3,6e-4,0.1,bf16,,,3.3855,3.3703,29.09,
cerebras_0.59B,0.59,1047.000,3.704622,73000,14.3,6e-4,0.1,bf16,,,3.3605,3.3317,27.99,
cerebras_0.59B,0.59,1061.000,3.755371,74000,14.3,6e-4,0.1,bf16,,,3.3678,3.3423,28.28,
cerebras_0.59B,0.59,1075.000,3.806119,75000,14.3,6e-4,0.1,bf16,,,3.3452,3.3376,28.15,
cerebras_0.59B,0.59,1090.000,3.856867,76000,14.3,6e-4,0.1,bf16,,,3.3435,3.3177,27.60,
cerebras_0.59B,0.59,1104.000,3.907615,77000,14.3,6e-4,0.1,bf16,,,3.3462,3.3230,27.74,
cerebras_0.59B,0.59,1118.000,3.958364,78000,14.3,6e-4,0.1,bf16,,,3.3201,3.3145,27.51,
cerebras_0.59B,0.59,1133.000,4.009112,79000,14.3,6e-4,0.1,bf16,,,3.3433,3.3082,27.34,
cerebras_0.59B,0.59,1147.000,4.059860,80000,14.3,6e-4,0.1,bf16,,,3.3319,3.3020,27.17,
cerebras_0.59B,0.59,1161.000,4.110608,81000,14.3,6e-4,0.1,bf16,,,3.3283,3.2986,27.07,
cerebras_0.59B,0.59,1176.000,4.161357,82000,14.3,6e-4,0.1,bf16,,,3.3260,3.3141,27.50,
cerebras_0.59B,0.59,1190.000,4.212105,83000,14.3,6e-4,0.1,bf16,,,3.3022,3.3010,27.14,
cerebras_0.59B,0.59,1204.000,4.262853,84000,14.3,6e-4,0.1,bf16,,,3.2996,3.2799,26.57,
cerebras_0.59B,0.59,1219.000,4.313601,85000,14.3,6e-4,0.1,bf16,,,3.3134,3.2931,26.93,
cerebras_0.59B,0.59,1233.000,4.364350,86000,14.3,6e-4,0.1,bf16,,,3.3118,3.2857,26.73,
cerebras_0.59B,0.59,1247.000,4.415098,87000,14.3,6e-4,0.1,bf16,,,3.3067,3.2804,26.59,
cerebras_0.59B,0.59,1262.000,4.465846,88000,14.3,6e-4,0.1,bf16,,,3.3037,3.2861,26.74,
cerebras_0.59B,0.59,1276.000,4.516594,89000,14.3,6e-4,0.1,bf16,,,3.2681,3.2593,26.03,
cerebras_0.59B,0.59,1290.000,4.567343,90000,14.3,6e-4,0.1,bf16,,,3.2635,3.2627,26.12,
cerebras_0.59B,0.59,1305.000,4.618091,91000,14.3,6e-4,0.1,bf16,,,3.3049,3.2710,26.34,
cerebras_0.59B,0.59,1319.000,4.668839,92000,14.3,6e-4,0.1,bf16,,,3.2637,3.2550,25.92,
cerebras_0.59B,0.59,1333.000,4.719587,93000,14.3,6e-4,0.1,bf16,,,3.2943,3.2751,26.45,
cerebras_0.59B,0.59,1348.000,4.770336,94000,14.3,6e-4,0.1,bf16,,,3.2839,3.2562,25.95,
cerebras_0.59B,0.59,1362.000,4.821084,95000,14.3,6e-4,0.1,bf16,,,3.2713,3.2515,25.83,
cerebras_0.59B,0.59,1376.000,4.871832,96000,14.3,6e-4,0.1,bf16,,,3.2713,3.2527,25.86,
cerebras_0.59B,0.59,1391.000,4.922580,97000,14.3,6e-4,0.1,bf16,,,3.2490,3.2404,25.54,
cerebras_0.59B,0.59,1405.000,4.973329,98000,14.3,6e-4,0.1,bf16,,,3.2531,3.2433,25.62,
cerebras_0.59B,0.59,1419.000,5.024077,99000,14.3,6e-4,0.1,bf16,,,3.2727,3.2329,25.35,
cerebras_0.59B,0.59,1434.000,5.074825,100000,14.3,6e-4,0.1,bf16,,,3.2699,3.2286,25.24,
cerebras_0.59B,0.59,1448.000,5.125573,101000,14.3,6e-4,0.1,bf16,,,3.2723,3.2389,25.51,
cerebras_0.59B,0.59,1462.000,5.176322,102000,14.3,6e-4,0.1,bf16,,,3.2368,3.2335,25.37,
cerebras_0.59B,0.59,1477.000,5.227070,103000,14.3,6e-4,0.1,bf16,,,3.2309,3.2243,25.14,
cerebras_0.59B,0.59,1491.000,5.277818,104000,14.3,6e-4,0.1,bf16,,,3.2525,3.2167,24.95,
cerebras_0.59B,0.59,1505.000,5.328566,105000,14.3,6e-4,0.1,bf16,,,3.2292,3.2187,25.00,
cerebras_0.59B,0.59,1520.000,5.379315,106000,14.3,6e-4,0.1,bf16,,,3.2370,3.2169,24.95,
cerebras_0.59B,0.59,1534.000,5.430063,107000,14.3,6e-4,0.1,bf16,,,3.2522,3.2201,25.03,
cerebras_0.59B,0.59,1548.000,5.480811,108000,14.3,6e-4,0.1,bf16,,,3.2118,3.2002,24.54,
cerebras_0.59B,0.59,1563.000,5.531559,109000,14.3,6e-4,0.1,bf16,,,3.2270,3.1932,24.37,
cerebras_0.59B,0.59,1577.000,5.582308,110000,14.3,6e-4,0.1,bf16,,,3.2442,3.2280,25.23,
cerebras_0.59B,0.59,1591.000,5.633056,111000,14.3,6e-4,0.1,bf16,,,3.2182,3.2009,24.55,
cerebras_0.59B,0.59,1606.000,5.683804,112000,14.3,6e-4,0.1,bf16,,,3.2138,3.1972,24.46,
cerebras_0.59B,0.59,1620.000,5.734552,113000,14.3,6e-4,0.1,bf16,,,3.2249,3.1994,24.52,
cerebras_0.59B,0.59,1634.000,5.785301,114000,14.3,6e-4,0.1,bf16,,,3.2207,3.2034,24.62,
cerebras_0.59B,0.59,1649.000,5.836049,115000,14.3,6e-4,0.1,bf16,,,3.2073,3.1978,24.48,
cerebras_0.59B,0.59,1663.000,5.886797,116000,14.3,6e-4,0.1,bf16,,,3.2162,3.1835,24.13,
cerebras_0.59B,0.59,1677.000,5.937545,117000,14.3,6e-4,0.1,bf16,,,3.1814,3.1750,23.93,
cerebras_0.59B,0.59,1692.000,5.988294,118000,14.3,6e-4,0.1,bf16,,,3.1917,3.1745,23.92,
cerebras_0.59B,0.59,1706.000,6.039042,119000,14.3,6e-4,0.1,bf16,,,3.2077,3.1884,24.25,
cerebras_0.59B,0.59,1720.000,6.089790,120000,14.3,6e-4,0.1,bf16,,,3.2222,3.1934,24.37,
cerebras_0.59B,0.59,1735.000,6.140538,121000,14.3,6e-4,0.1,bf16,,,3.2136,3.1790,24.02,
cerebras_0.59B,0.59,1749.000,6.191287,122000,14.3,6e-4,0.1,bf16,,,3.1656,3.1705,23.82,
cerebras_0.59B,0.59,1763.000,6.242035,123000,14.3,6e-4,0.1,bf16,,,3.1971,3.1772,23.98,
cerebras_0.59B,0.59,1778.000,6.292783,124000,14.3,6e-4,0.1,bf16,,,3.2222,3.1876,24.23,
cerebras_0.59B,0.59,1792.000,6.343531,125000,14.3,6e-4,0.1,bf16,,,3.1825,3.1692,23.79,
cerebras_0.59B,0.59,1806.000,6.394280,126000,14.3,6e-4,0.1,bf16,,,3.2052,3.1824,24.10,
cerebras_0.59B,0.59,1821.000,6.445028,127000,14.3,6e-4,0.1,bf16,,,3.2007,3.1829,24.12,
cerebras_0.59B,0.59,1835.000,6.495776,128000,14.3,6e-4,0.1,bf16,,,3.1837,3.1523,23.39,
cerebras_0.59B,0.59,1849.000,6.546524,129000,14.3,6e-4,0.1,bf16,,,3.1771,3.1565,23.49,
cerebras_0.59B,0.59,1864.000,6.597273,130000,14.3,6e-4,0.1,bf16,,,3.1924,3.1721,23.86,
cerebras_0.59B,0.59,1878.000,6.648021,131000,14.3,6e-4,0.1,bf16,,,3.1725,3.1519,23.38,
cerebras_0.59B,0.59,1892.000,6.698769,132000,14.3,6e-4,0.1,bf16,,,3.1636,3.1457,23.24,
cerebras_0.59B,0.59,1907.000,6.749517,133000,14.3,6e-4,0.1,bf16,,,3.1725,3.1500,23.34,
cerebras_0.59B,0.59,1921.000,6.800266,134000,14.3,6e-4,0.1,bf16,,,3.1435,3.1455,23.23,
cerebras_0.59B,0.59,1935.000,6.851014,135000,14.3,6e-4,0.1,bf16,,,3.2021,3.1460,23.24,
cerebras_0.59B,0.59,1950.000,6.901762,136000,14.3,6e-4,0.1,bf16,,,3.1631,3.1423,23.16,
cerebras_0.59B,0.59,1964.000,6.952510,137000,14.3,6e-4,0.1,bf16,,,3.1727,3.1423,23.16,
cerebras_0.59B,0.59,1978.000,7.003259,138000,14.3,6e-4,0.1,bf16,,,3.1732,3.1537,23.42,
cerebras_0.59B,0.59,1993.000,7.054007,139000,14.3,6e-4,0.1,bf16,,,3.1643,3.1461,23.25,
cerebras_0.59B,0.59,2007.000,7.104755,140000,14.3,6e-4,0.1,bf16,,,3.1577,3.1269,22.80,
cerebras_0.59B,0.59,2021.000,7.155503,141000,14.3,6e-4,0.1,bf16,,,3.1561,3.1323,22.93,
cerebras_0.59B,0.59,2036.000,7.206252,142000,14.3,6e-4,0.1,bf16,,,3.1739,3.1495,23.32,
cerebras_0.59B,0.59,2050.000,7.257000,143000,14.3,6e-4,0.1,bf16,,,3.1437,3.1126,22.48,
cerebras_0.59B,0.59,2050.000,7.257000,144000,14.3,6e-4,0.1,bf16,,,3.1291,3.1164,22.56,
cerebras_0.59B,0.59,2050.000,7.257000,145000,14.3,6e-4,0.1,bf16,,,3.1516,3.1376,23.05,
cerebras_0.59B,0.59,2050.000,7.257000,146000,14.3,6e-4,0.1,bf16,,,3.1444,3.1288,22.85,
cerebras_0.59B,0.59,2050.000,7.257000,147000,14.3,6e-4,0.1,bf16,,,3.1592,3.1422,23.16,
cerebras_1.3B,1.3,14.000,0.111818,1000,14.3,6e-4,0.1,bf16,,,6.1070,6.0969,444.46,
cerebras_1.3B,1.3,29.000,0.223636,2000,14.3,6e-4,0.1,bf16,,,5.4182,5.3885,218.88,
cerebras_1.3B,1.3,43.000,0.335455,3000,14.3,6e-4,0.1,bf16,,,5.0371,5.0169,150.95,
cerebras_1.3B,1.3,57.000,0.447273,4000,14.3,6e-4,0.1,bf16,,,4.8112,4.7769,118.74,
cerebras_1.3B,1.3,72.000,0.559091,5000,14.3,6e-4,0.1,bf16,,,4.6194,4.6097,100.45,
cerebras_1.3B,1.3,86.000,0.670909,6000,14.3,6e-4,0.1,bf16,,,4.4901,4.4793,88.17,
cerebras_1.3B,1.3,100.000,0.782727,7000,14.3,6e-4,0.1,bf16,,,4.3828,4.3778,79.66,
cerebras_1.3B,1.3,115.000,0.894545,8000,14.3,6e-4,0.1,bf16,,,4.3205,4.2916,73.08,
cerebras_1.3B,1.3,129.000,1.006364,9000,14.3,6e-4,0.1,bf16,,,4.2551,4.2270,68.51,
cerebras_1.3B,1.3,143.000,1.118182,10000,14.3,6e-4,0.1,bf16,,,4.1818,4.1514,63.52,
cerebras_1.3B,1.3,158.000,1.230000,11000,14.3,6e-4,0.1,bf16,,,4.1294,4.1002,60.35,
cerebras_1.3B,1.3,172.000,1.341818,12000,14.3,6e-4,0.1,bf16,,,4.0472,4.0331,56.44,
cerebras_1.3B,1.3,186.000,1.453636,13000,14.3,6e-4,0.1,bf16,,,4.0076,3.9819,53.62,
cerebras_1.3B,1.3,201.000,1.565455,14000,14.3,6e-4,0.1,bf16,,,4.0063,3.9704,53.01,
cerebras_1.3B,1.3,215.000,1.677273,15000,14.3,6e-4,0.1,bf16,,,3.9440,3.9050,49.65,
cerebras_1.3B,1.3,229.000,1.789091,16000,14.3,6e-4,0.1,bf16,,,3.8817,3.8784,48.35,
