index,Q_mix_partial,covered_share,set
83,0.12671097494959607,0.168,test_1M
84,0.1976603671076941,0.2627372627372628,test_1M
85,0.7076576732137277,0.9610000000000001,test_1M
86,0.7646532282316243,0.9329329329329329,test_1M
87,0.5099922025423957,0.955955955955956,test_1M
88,0.009168812184517174,0.012012012012012012,test_1M
89,0.11726166318495562,0.16399999999999998,test_1M
90,0.7121681788379133,0.9509509509509508,test_1M
91,0.47871882231293744,0.594188376753507,test_1M
92,0.3689151365205848,0.48300000000000004,test_1M
93,0.43047822157743193,0.5865865865865866,test_1M
94,0.4067236558722317,0.5074925074925074,test_1M
95,0.014272954283985744,0.019,test_1M
96,0.4655748594142827,0.62,test_1M
97,0.23536920691784025,0.41958041958041953,test_1M
98,0.3556032627099948,0.504,test_1M
99,0.532153122576027,0.804,test_1M
100,0.645098652173222,0.9000000000000001,test_1M
101,0.17326869074387535,0.21856287425149698,test_1M
102,0.1801338390423794,0.239,test_1M
103,0.46892443449839843,0.6042084168336673,test_1M
104,0.6155130912738607,0.8098098098098095,test_1M
105,0.11165255233174615,0.174,test_1M
106,0.628894474139804,0.8381618381618382,test_1M
107,0.0969403378705331,0.12574850299401194,test_1M
108,0.35513985258012415,0.471,test_1M
109,0.009635074225893277,0.013000000000000001,test_1M
110,0.7057872827656326,0.94,test_1M
111,0.7550222925511549,0.9569569569569568,test_1M
112,0.23736734431133047,0.39139139139139134,test_1M
113,0.37209173882857144,0.5215646940822466,test_1M
114,0.08892574861472421,0.12000000000000001,test_1M
115,0.08524938240824305,0.113,test_1M
116,0.27814984455202707,0.3517034068136272,test_1M
117,0.6620865804566318,0.882,test_1M
118,0.13876067369978293,0.19019019019019015,test_1M
119,0.16323376595706604,0.22122122122122123,test_1M
120,0.28578413000339387,0.5229540918163672,test_1M
121,0.6847399374542851,0.91008991008991,test_1M
122,0.4805960945709711,0.649,test_1M
123,0.7555611182518183,0.9729729729729728,test_1M
124,0.5058352914529984,0.674,test_1M
125,0.19116834354411416,0.25125125125125125,test_1M
126,0.40794486989058404,0.6966966966966965,test_1M
127,0.28946633634355046,0.5110220440881763,test_1M
128,0.47506677975688344,0.612,test_1M
129,0.14938519797004288,0.20679320679320679,test_1M
130,0.3904594685101039,0.543,test_1M
131,0.2665468827584368,0.384,test_1M
132,0.7102775230246182,0.914,test_1M
133,0.4246504008120169,0.568295114656032,test_1M
134,0.10366820524940046,0.1368631368631369,test_1M
135,0.6418622781165546,0.998,test_1M
136,0.1044246136204,0.14214214214214213,test_1M
137,0.27150890898063734,0.3673673673673674,test_1M
138,0.6919096447313307,0.9490509490509489,test_1M
139,0.8033690814695968,0.989,test_1M
140,0.4268816384839104,0.7009999999999998,test_1M
141,0.6632068411098292,0.8808808808808809,test_1M
142,0.13360989253163938,0.17900000000000002,test_1M
143,0.46794471763526774,0.6736736736736736,test_1M
144,0.23700316760370024,0.31468531468531474,test_1M
145,0.2462705954929802,0.33866133866133874,test_1M
146,0.07743542200104019,0.094,test_1M
147,0.6843931809139147,0.926073926073926,test_1M
148,0.13088139911339045,0.1791791791791792,test_1M
149,0.6462005143051729,0.884,test_1M
150,0.07161247998553695,0.0949050949050949,test_1M
151,0.4785576857402082,0.6543456543456545,test_1M
152,0.2611367378715046,0.33766233766233755,test_1M
153,0.5937702664076762,0.7742257742257741,test_1M
154,0.5693067398048179,0.756,test_1M
155,0.4116006944873684,0.6570289132602193,test_1M
156,0.13339665955273072,0.19,test_1M
157,0.30136937536068537,0.4074074074074074,test_1M
158,0.7155385953799323,0.908,test_1M
159,0.5371596515758237,0.7437437437437437,test_1M
160,0.4270132582217295,0.5740000000000001,test_1M
161,0.02109637165361424,0.03900000000000001,test_1M
162,0.5273566725163813,0.7507507507507507,test_1M
163,0.6143152193966605,0.7992007992007993,test_1M
164,0.1265921077388402,0.17382617382617385,test_1M
165,0.19704415950874038,0.28228228228228225,test_1M
166,0.5964170688693902,0.8741258741258743,test_1M
167,0.44664589225538937,0.5915915915915917,test_1M
168,0.5749245107559948,0.764,test_1M
169,0.10784368438646248,0.14300000000000002,test_1M
170,0.10568402958316145,0.14085914085914086,test_1M
171,0.6953648698039064,0.9279999999999999,test_1M
172,0.3706214122207681,0.48748748748748744,test_1M
173,0.4108529050273754,0.502,test_1M
174,0.5923917096973099,0.831831831831832,test_1M
175,0.3069921420574209,0.43499999999999994,test_1M
176,0.2996061755257377,0.4395604395604395,test_1M
177,0.01881664535452896,0.027,test_1M
178,0.31736086091848126,0.503,test_1M
179,0.3034477856792404,0.37037037037037035,test_1M
180,0.5820614224413292,0.96003996003996,test_1M
181,0.17562802734487387,0.298,test_1M
182,0.5783970537233195,0.7342657342657344,test_1M
183,0.5541216851877322,0.9530000000000001,test_1M
184,0.13412506170561134,0.1758241758241758,test_1M
185,0.031039179579626864,0.043000000000000003,test_1M
186,0.7570379988497697,0.9359999999999999,test_1M
187,0.0966058387039247,0.144,test_1M
188,0.21715359622889258,0.28171828171828167,test_1M
189,0.18402188774336709,0.2752752752752753,test_1M
190,0.5570760685306421,0.7522477522477523,test_1M
191,0.08800715507473462,0.113,test_1M
192,0.5121829662354047,0.689,test_1M
193,0.6666630216625726,0.8118118118118117,test_1M
194,0.17043715572972995,0.227,test_1M
195,0.2811313661737592,0.37437437437437443,test_1M
196,0.4544290205836641,0.591,test_1M
197,0.21680851832274906,0.27272727272727276,test_1M
198,0.6990736942666266,0.9789999999999999,test_1M
199,0.4609908635459634,0.607,test_1M
200,0.6314713721206772,0.8778778778778779,test_1M
201,0.3378333483629977,0.452,test_1M
202,0.2874763023704867,0.376,test_1M
203,0.2238423090626991,0.28871128871128865,test_1M
204,0.47659231748825087,0.7709999999999999,test_1M
205,0.5347654907790425,0.661,test_1M
206,0.4528454055004886,0.6746746746746747,test_1M
207,0.5315751543706112,0.791,test_1M
208,0.5491939998482255,0.767,test_1M
209,0.02253624360629328,0.03,test_1M
210,0.19168601741533273,0.25874125874125875,test_1M
211,0.5464534872702244,0.7287287287287288,test_1M
212,0.5094341670340214,0.8798798798798798,test_1M
213,0.7547968970355992,0.954,test_1M
214,0.016713916962525992,0.023023023023023025,test_1M
215,0.3714851809623864,0.6686626746506985,test_1M
216,0.7064464840339233,0.971,test_1M
217,0.12838756630579404,0.17,test_1M
218,0.47312842255507037,0.5744255744255744,test_1M
219,0.24614151251578115,0.3346693386773546,test_1M
220,0.17966582135214026,0.24000000000000002,test_1M
221,0.14234002166448914,0.19461077844311375,test_1M
222,0.1189456677044751,0.168,test_1M
223,0.6614735699596468,0.8511488511488513,test_1M
224,0.002323873452084916,0.002997002997002997,test_1M
225,0.5470908963685415,0.7047047047047047,test_1M
226,0.13962634718931613,0.181,test_1M
227,0.7013967742555491,0.942,test_1M
228,0.5597606972945389,0.6863136863136864,test_1M
229,0.09810293682912234,0.12124248496993989,test_1M
230,0.4723579719861351,0.6349999999999999,test_1M
231,0.6588106249095634,0.8733798604187436,test_1M
232,0.059509276201522104,0.086,test_1M
233,0.20429450348416298,0.2862862862862863,test_1M
234,0.6800077385175667,0.826,test_1M
235,0.02927550066553969,0.041,test_1M
236,0.7051157490399906,0.9369999999999999,test_1M
237,0.6484282792164845,0.8661338661338661,test_1M
238,0.25213005878513506,0.4524524524524524,test_1M
239,0.5046679577857999,0.688,test_1M
240,0.5674740386406532,0.753,test_1M
241,0.6672111936853475,0.934065934065934,test_1M
242,0.4860293499955408,0.6639999999999999,test_1M
243,0.37593179795934084,0.608,test_1M
244,0.23733049731036165,0.31,test_1M
245,0.5460496858434778,0.696,test_1M
246,0.6690258028364512,0.898,test_1M
247,0.5130334560001755,0.6946107784431139,test_1M
248,0.2036209443557939,0.271,test_1M
249,0.5568073714675325,0.773,test_1M
250,0.5168638379461901,0.7147147147147148,test_1M
251,0.18645236299426865,0.29900000000000004,test_1M
252,0.15037069044341847,0.20620620620620617,test_1M
253,0.2963298989004133,0.4025974025974026,test_1M
254,0.5501891504461682,0.732,test_1M
255,0.15518201417967284,0.23423423423423423,test_1M
256,0.6271122658661478,0.864,test_1M
