g,C_star,Q,L
对数渐进型,4.594970576781047e+17,0.6371677797506877,4.250514901028118
对数渐进型,4.594970576781047e+17,0.639067424882883,4.2529308496412535
对数渐进型,4.594970576781047e+17,0.6409670700150785,4.255267361829126
对数渐进型,4.594970576781047e+17,0.6428667151472738,4.257527679841645
对数渐进型,4.594970576781047e+17,0.6447663602794691,4.259714815920705
对数渐进型,4.594970576781047e+17,0.6466660054116645,4.261831575447804
对数渐进型,4.594970576781047e+17,0.6485656505438598,4.2638805771060815
对数渐进型,4.594970576781047e+17,0.6504652956760552,4.265864270522122
对数渐进型,4.594970576781047e+17,0.6523649408082506,4.26778495176851
对数渐进型,4.594970576781047e+17,0.6542645859404459,4.269644777041071
对数渐进型,4.594970576781047e+17,0.6561642310726412,4.27144577477105
对数渐进型,4.594970576781047e+17,0.6580638762048366,4.2731898563892114
对数渐进型,4.594970576781047e+17,0.659963521337032,4.274878825923766
对数渐进型,4.594970576781047e+17,0.6618631664692273,4.276514388585368
对数渐进型,4.594970576781047e+17,0.6637628116014227,4.27809815846891
对数渐进型,4.594970576781047e+17,0.665662456733618,4.279631665482431
对数渐进型,4.594970576781047e+17,0.6675621018658133,4.281116361597355
对数渐进型,4.594970576781047e+17,0.6694617469980088,4.282553626500825
对数渐进型,4.594970576781047e+17,0.6713613921302041,4.283944772719656
对数渐进型,4.594970576781047e+17,0.6732610372623994,4.285291050275999
对数渐进型,4.594970576781047e+17,0.6751606823945948,4.286593650926748
对数渐进型,4.594970576781047e+17,0.6770603275267901,4.287853712031997
对数渐进型,4.594970576781047e+17,0.6789599726589854,4.289072320092064
对数渐进型,4.594970576781047e+17,0.6808596177911809,4.290250513987648
对数渐进型,4.594970576781047e+17,0.6827592629233762,4.291389287953476
对数渐进型,4.594970576781047e+17,0.6846589080555715,4.292489594312128
对数渐进型,4.594970576781047e+17,0.6865585531877669,4.293552345991666
对数渐进型,4.594970576781047e+17,0.6884581983199622,4.294578418847831
对数渐进型,4.594970576781047e+17,0.6903578434521576,4.29556865380938
对数渐进型,4.594970576781047e+17,0.6922574885843529,4.2965238588629395
对数渐进型,4.594970576781047e+17,0.6941571337165483,4.297444810892052
对数渐进型,4.594970576781047e+17,0.6960567788487436,4.298332257383466
对数渐进型,4.594970576781047e+17,0.697956423980939,4.299186918012376
对数渐进型,4.594970576781047e+17,0.6998560691131344,4.300009486117099
对数渐进型,4.594970576781047e+17,0.7017557142453297,4.300800630072579
对数渐进型,4.594970576781047e+17,0.703655359377525,4.301560994571236
对数渐进型,4.594970576781047e+17,0.7055550045097204,4.302291201818754
对数渐进型,4.594970576781047e+17,0.7074546496419157,4.30299185265173
对数渐进型,4.594970576781047e+17,0.7093542947741112,4.303663527583426
对数渐进型,4.594970576781047e+17,0.7112539399063065,4.304306787783257
对数渐进型,4.594970576781047e+17,0.7131535850385018,4.304922175995169
对数渐进型,4.594970576781047e+17,0.7150532301706971,4.30551021739956
对数渐进型,4.594970576781047e+17,0.7169528753028925,4.306071420422962
对数渐进型,4.594970576781047e+17,0.7188525204350878,4.306606277499417
对数渐进型,4.594970576781047e+17,0.7207521655672833,4.3071152657869956
对数渐进型,4.594970576781047e+17,0.7226518106994786,4.307598847842754
对数渐进型,4.594970576781047e+17,0.7245514558316739,4.30805747225904
对数渐进型,4.594970576781047e+17,0.7264511009638692,4.308491574263873
对数渐进型,4.594970576781047e+17,0.7283507460960646,4.308901576287881
对数渐进型,4.594970576781047e+17,0.73025039122826,4.309287888500057
对数渐进型,4.594970576781047e+17,0.7321500363604554,4.3096509093144615
对数渐进型,4.594970576781047e+17,0.7340496814926507,4.309991025869775
对数渐进型,4.594970576781047e+17,0.735949326624846,4.31030861448349
对数渐进型,4.594970576781047e+17,0.7378489717570413,4.310604041082392
对数渐进型,4.594970576781047e+17,0.7397486168892368,4.310877661610836
对数渐进型,4.594970576781047e+17,0.7416482620214321,4.311129822418223
对数渐进型,4.594970576781047e+17,0.7435479071536275,4.3113608606269755
对数渐进型,4.594970576781047e+17,0.7454475522858228,4.311571104482217
对数渐进型,4.594970576781047e+17,0.7473471974180181,4.311760873684262
对数渐进型,4.594970576781047e+17,0.7492468425502135,4.311930479704962
对数渐进型,4.594970576781047e+17,0.7511464876824089,4.312080226088857
对数渐进型,4.594970576781047e+17,0.7530461328146042,4.3122104087400395
对数渐进型,4.594970576781047e+17,0.7549457779467996,4.312321316195547
对数渐进型,4.594970576781047e+17,0.7568454230789949,4.312413229886071
对数渐进型,4.594970576781047e+17,0.7587450682111903,4.3124864243847005
对数渐进型,4.594970576781047e+17,0.7606447133433856,4.312541167644361
对数渐进型,4.594970576781047e+17,0.762544358475581,4.312577721224603
对数渐进型,4.594970576781047e+17,0.7644440036077763,4.312596340508301
对数渐进型,4.594970576781047e+17,0.7663436487399717,4.312597274908832
对数渐进型,4.594970576781047e+17,0.768243293872167,4.312580768068231
对数渐进型,4.594970576781047e+17,0.7701429390043624,4.31254705804682
对数渐进型,4.594970576781047e+17,0.7720425841365577,4.3124963775047505
对数渐进型,4.594970576781047e+17,0.7739422292687531,4.312428953875883
对数渐进型,4.594970576781047e+17,0.7758418744009484,4.312345009534407
对数渐进型,4.594970576781047e+17,0.7777415195331439,4.312244761954562
对数渐进型,4.594970576781047e+17,0.7796411646653392,4.3121284238638316
对数渐进型,4.594970576781047e+17,0.7815408097975345,4.311996203389901
对数渐进型,4.594970576781047e+17,0.7834404549297298,4.311848304201732
对数渐进型,4.594970576781047e+17,0.7853401000619252,4.311684925645008
对数渐进型,4.594970576781047e+17,0.7872397451941205,4.311506262872256
对数渐进型,4.594970576781047e+17,0.789139390326316,4.3113125069678695
对数渐进型,4.594970576781047e+17,0.7910390354585113,4.31110384506831
对数渐进型,4.594970576781047e+17,0.7929386805907066,4.310880460477692
对数渐进型,4.594970576781047e+17,0.7948383257229019,4.310642532778979
对数渐进型,4.594970576781047e+17,0.7967379708550973,4.310390237940991
对数渐进型,4.594970576781047e+17,0.7986376159872927,4.310123748421425
对数渐进型,4.594970576781047e+17,0.800537261119488,4.3098432332660614
对数渐进型,4.594970576781047e+17,0.8024369062516834,4.309548858204328
对数渐进型,4.594970576781047e+17,0.8043365513838787,4.309240785741406
对数渐进型,4.594970576781047e+17,0.806236196516074,4.308919175247
对数渐进型,4.594970576781047e+17,0.8081358416482695,4.308584183040951
对数渐进型,4.594970576781047e+17,0.8100354867804648,4.308235962475804
对数渐进型,4.594970576781047e+17,0.8119351319126601,4.307874664016487
对数渐进型,4.594970576781047e+17,0.8138347770448555,4.307500435317207
对数渐进型,4.594970576781047e+17,0.8157344221770508,4.307113421295689
对数渐进型,4.594970576781047e+17,0.8176340673092461,4.306713764204877
对数渐进型,4.594970576781047e+17,0.8195337124414416,4.306301603702194
对数渐进型,4.594970576781047e+17,0.8214333575736369,4.305877076916464
对数渐进型,4.594970576781047e+17,0.8233330027058322,4.3054403185125985
对数渐进型,4.594970576781047e+17,0.8252326478380276,4.304991460754139
对数渐进型,4.594970576781047e+17,0.827132292970223,4.304530633563736
对数渐进型,4.594970576781047e+17,0.8290319381024183,4.304057964581654
对数渐进型,4.594970576781047e+17,0.8309315832346137,4.303573579222379
对数渐进型,4.594970576781047e+17,0.832831228366809,4.303077600729403
对数渐进型,4.594970576781047e+17,0.8347308734990043,4.302570150228272
对数渐进型,4.594970576781047e+17,0.8366305186311997,4.302051346777929
对数渐进型,4.594970576781047e+17,0.8385301637633951,4.301521307420466
对数渐进型,4.594970576781047e+17,0.8404298088955904,4.30098014722931
对数渐进型,4.594970576781047e+17,0.8423294540277857,4.300427979355922
对数渐进型,4.594970576781047e+17,0.8442290991599811,4.299864915075053
对数渐进型,4.594970576781047e+17,0.8461287442921764,4.299291063828626
对数渐进型,4.594970576781047e+17,0.8480283894243719,4.298706533268279
对数渐进型,4.594970576781047e+17,0.8499280345565672,4.298111429296636
对数渐进型,4.594970576781047e+17,0.8518276796887625,4.297505856107341
对数渐进型,4.594970576781047e+17,0.8537273248209578,4.296889916223898
对数渐进型,4.594970576781047e+17,0.8556269699531532,4.296263710537378
对数渐进型,4.594970576781047e+17,0.8575266150853486,4.2956273383430155
对数渐进型,4.594970576781047e+17,0.859426260217544,4.294980897375739
对数渐进型,4.594970576781047e+17,0.8613259053497393,4.294324483844682
对数渐进型,4.594970576781047e+17,0.8632255504819346,4.293658192466703
对数渐进型,4.594970576781047e+17,0.8651251956141299,4.292982116498947
对数渐进型,4.594970576781047e+17,0.8670248407463254,4.292296347770492
对数渐进型,4.594970576781047e+17,0.8689244858785207,4.291600976713101
对数渐进型,4.594970576781047e+17,0.8708241310107161,4.290896092391122
对数渐进型,4.594970576781047e+17,0.8727237761429114,4.290181782530554
对数渐进型,4.594970576781047e+17,0.8746234212751067,4.289458133547306
对数渐进型,4.594970576781047e+17,0.876523066407302,4.288725230574707
对数渐进型,4.594970576781047e+17,0.8784227115394975,4.287983157490233
对数渐进型,4.594970576781047e+17,0.8803223566716928,4.287231996941544
对数渐进型,4.594970576781047e+17,0.8822220018038882,4.2864718303717995
对数渐进型,4.594970576781047e+17,0.8841216469360835,4.2857027380443125
对数渐进型,4.594970576781047e+17,0.8860212920682788,4.284924799066545
对数渐进型,4.594970576781047e+17,0.8879209372004742,4.284138091413466
对数渐进型,4.594970576781047e+17,0.8898205823326696,4.28334269195031
对数渐进型,4.594970576781047e+17,0.8917202274648649,4.282538676454734
对数渐进型,4.594970576781047e+17,0.8936198725970603,4.281726119638404
对数渐进型,4.594970576781047e+17,0.8955195177292556,4.280905095168022
对数渐进型,4.594970576781047e+17,0.897419162861451,4.280075675685834
对数渐进型,4.594970576781047e+17,0.8993188079936463,4.279237932829587
对数渐进型,4.594970576781047e+17,0.9012184531258417,4.278391937252015
对数渐进型,4.594970576781047e+17,0.903118098258037,4.277537758639806
对数渐进型,4.594970576781047e+17,0.9050177433902324,4.276675465732122
对数渐进型,4.594970576781047e+17,0.9069173885224278,4.275805126338641
对数渐进型,4.594970576781047e+17,0.9088170336546231,4.274926807357159
对数渐进型,4.594970576781047e+17,0.9107166787868184,4.274040574790772
对数渐进型,4.594970576781047e+17,0.9126163239190138,4.2731464937646155
对数渐进型,4.594970576781047e+17,0.9145159690512091,4.272244628542228
对数渐进型,4.594970576781047e+17,0.9164156141834046,4.271335042541491
对数渐进型,4.594970576781047e+17,0.9183152593155999,4.270417798350213
对数渐进型,4.594970576781047e+17,0.9202149044477952,4.269492957741316
对数渐进型,4.594970576781047e+17,0.9221145495799905,4.2685605816876935
对数渐进型,4.594970576781047e+17,0.9240141947121859,4.267620730376684
对数渐进型,4.594970576781047e+17,0.9259138398443812,4.266673463224234
对数渐进型,4.594970576781047e+17,0.9278134849765767,4.265718838888717
对数渐进型,4.594970576781047e+17,0.929713130108772,4.2647569152844325
对数渐进型,4.594970576781047e+17,0.9316127752409673,4.263787749594798
对数渐进型,4.594970576781047e+17,0.9335124203731626,4.262811398285235
对数渐进型,4.594970576781047e+17,0.935412065505358,4.2618279171157685
对数渐进型,4.594970576781047e+17,0.9373117106375534,4.2608373611533255
对数渐进型,4.594970576781047e+17,0.9392113557697488,4.259839784783776
对数渐进型,4.594970576781047e+17,0.9411110009019441,4.2588352417236885
对数渐进型,4.594970576781047e+17,0.9430106460341394,4.2578237850318255
对数渐进型,4.594970576781047e+17,0.9449102911663347,4.256805467120393
对数渐进型,4.594970576781047e+17,0.9468099362985302,4.25578033976603
对数渐进型,4.594970576781047e+17,0.9487095814307255,4.2547484541205645
对数渐进型,4.594970576781047e+17,0.9506092265629209,4.253709860721527
对数渐进型,4.594970576781047e+17,0.9525088716951162,4.252664609502443
对数渐进型,4.594970576781047e+17,0.9544085168273115,4.251612749802901
对数渐进型,4.594970576781047e+17,0.9563081619595069,4.250554330378399
对数渐进型,4.594970576781047e+17,0.9582078070917023,4.249489399409977
对数渐进型,4.594970576781047e+17,0.9601074522238976,4.248418004513666
对数渐进型,4.594970576781047e+17,0.962007097356093,4.247340192749705
对数渐进型,4.594970576781047e+17,0.9639067424882883,4.2462560106315905
对数渐进型,4.594970576781047e+17,0.9658063876204837,4.245165504134918
对数渐进型,4.594970576781047e+17,0.967706032752679,4.2440687187060435
对数渐进型,4.594970576781047e+17,0.9696056778848743,4.242965699270578
对数渐进型,4.594970576781047e+17,0.9715053230170697,4.241856490241682
对数渐进型,4.594970576781047e+17,0.9734049681492651,4.240741135528212
对数渐进型,4.594970576781047e+17,0.9753046132814605,4.239619678542682
对数渐进型,4.594970576781047e+17,0.9772042584136558,4.238492162209078
对数渐进型,4.594970576781047e+17,0.9791039035458511,4.237358628970503
对数渐进型,4.594970576781047e+17,0.9810035486780464,4.23621912079667
对数渐进型,4.594970576781047e+17,0.9829031938102418,4.235073679191246
对数渐进型,4.594970576781047e+17,0.9848028389424373,4.233922345199054
对数渐进型,4.594970576781047e+17,0.9867024840746326,4.232765159413118
对数渐进型,4.594970576781047e+17,0.9886021292068279,4.231602161981577
对数渐进型,4.594970576781047e+17,0.9905017743390232,4.2304333926144695
对数渐进型,4.594970576781047e+17,0.9924014194712185,4.229258890590367
对数渐进型,4.594970576781047e+17,0.9943010646034139,4.228078694762895
对数渐进型,4.594970576781047e+17,0.9962007097356094,4.226892843567115
对数渐进型,4.594970576781047e+17,0.9981003548678047,4.225701375025791
对数渐进型,4.594970576781047e+17,1.0,4.224504326755528
