run_id,N_params_B,D_tokens_B,val_loss,pred_main,resid_main
415,0.409009,201.327,2.4506,2.45051740901308,8.259098692020572e-05
416,0.409009,203.424,2.4496,2.449703888808077,-0.00010388880807665757
417,0.409009,205.521,2.4491,2.448901033229066,0.00019896677093411697
418,0.409009,207.618,2.4481,2.4481085957763846,-8.595776384456855e-06
419,0.409009,209.715,2.4475,2.447326338064551,0.00017366193544887665
420,0.409009,211.812,2.4466,2.446554029477193,4.597052280708169e-05
421,0.409009,213.91,2.446,2.4457910854712894,0.00020891452871074634
422,0.409009,216.007,2.4452,2.445038017225887,0.0001619827741126123
423,0.409009,218.104,2.4443,2.444294249584012,5.750415988270419e-06
424,0.409009,220.201,2.4437,2.443559579900612,0.00014042009938819433
425,0.409009,222.298,2.4429,2.4428338118223394,6.618817766046448e-05
426,0.409009,224.395,2.4423,2.442116755035038,0.000183244964961915
427,0.409009,226.492,2.4413,2.4414082250236193,-0.00010822502361929054
428,0.409009,228.59,2.4408,2.4407077109100794,9.228908992042761e-05
429,0.409009,230.687,2.4401,2.440015706827647,8.429317235325584e-05
430,0.409009,232.784,2.4391,2.439331708460951,-0.00023170846095110775
431,0.409009,234.881,2.4385,2.438655552315881,-0.00015555231588093577
432,0.409009,236.978,2.4377,2.437987079659004,-0.0002870796590039859
433,0.409009,239.075,2.4373,2.437326136338274,-2.6136338274085347e-05
434,0.409009,241.172,2.4368,2.436672572611992,0.0001274273880076393
435,0.409009,243.27,2.4362,2.436025936472297,0.0001740635277029945
436,0.409009,245.367,2.4354,2.4353867028916625,1.329710833752884e-05
437,0.409009,247.464,2.4349,2.4347544244821018,0.00014557551789806666
438,0.409009,249.561,2.434,2.434128967584747,-0.00012896758474667536
439,0.409009,251.658,2.4333,2.433510202204934,-0.0002102022049341734
440,0.409009,253.755,2.4329,2.432898001882217,1.9981177832306685e-06
441,0.409009,255.853,2.4323,2.4322919562145597,8.043785440392526e-06
442,0.409009,257.95,2.4317,2.431692523131993,7.476868007394444e-06
443,0.409009,260.047,2.4309,2.431099295658606,-0.00019929565860632437
444,0.409009,262.144,2.4305,2.4305121602809403,-1.2160280940420876e-05
445,0.409009,264.241,2.4298,2.429931006448845,-0.00013100644884467272
446,0.409009,266.338,2.4294,2.4293557264753347,4.427352466507273e-05
447,0.409009,268.435,2.4288,2.4287862154405846,1.3784559415253028e-05
448,0.409009,270.533,2.4281,2.4282221035542797,-0.00012210355427955122
449,0.409009,272.63,2.4276,2.4276638288810415,-6.382888104150553e-05
450,0.409009,274.727,2.427,2.42711102404224,-0.00011102404224017093
451,0.409009,276.824,2.4266,2.4265635943038,3.6405696199892645e-05
452,0.409009,278.921,2.4261,2.4260214472741954,7.855272580448158e-05
453,0.409009,281.018,2.4254,2.4254844928294284,-8.449282942857295e-05
454,0.409009,283.116,2.425,2.4249523906208093,4.760937919057184e-05
455,0.409009,285.213,2.4244,2.4244255620594664,-2.556205946646628e-05
456,0.409009,287.31,2.4238,2.4239036685698037,-0.00010366856980370542
457,0.409009,289.407,2.4234,2.423386628405511,1.3371594488997829e-05
458,0.409009,291.504,2.4228,2.4228743617541864,-7.436175418629176e-05
459,0.409009,293.601,2.4223,2.4223667906780637,-6.679067806381056e-05
460,0.409009,295.698,2.4217,2.4218638390569676,-0.00016383905696759626
461,0.409009,297.796,2.4216,2.421365195930021,0.000234804069979333
462,0.409009,299.893,2.4209,2.420871263971954,2.873602804598363e-05
470,1.040867,0.134,4.2153,4.216963275245922,-0.0016632752459218025
471,1.040867,0.268,3.8315,3.832720791955692,-0.0012207919556916913
472,1.040867,0.537,3.5146,3.5155047358695093,-0.0009047358695091212
473,1.040867,1.074,3.2545,3.2550303485853505,-0.0005303485853502821
474,1.040867,2.097,3.0476,3.0472759627892163,0.00032403721078377856
475,1.040867,4.194,2.8697,2.8694176967528295,0.000282303247170379
476,1.040867,6.291,2.7802,2.7803044809441415,-0.00010448094414172715
477,1.040867,8.389,2.723,2.7229186155595717,8.138444042815607e-05
478,1.040867,10.486,2.6816,2.681506079008027,9.392099197302883e-05
479,1.040867,12.583,2.6501,2.649538126587239,0.0005618734127610381
480,1.040867,14.68,2.6239,2.6237539106363124,0.00014608936368754044
481,1.040867,16.777,2.6023,2.6023006306580214,-6.306580213610857e-07
482,1.040867,18.874,2.5839,2.5840319123903415,-0.00013191239034160418
483,1.040867,20.972,2.5679,2.5681856859187784,-0.0002856859187785332
484,1.040867,23.069,2.5543,2.554255258007726,4.474199227422204e-05
485,1.040867,25.166,2.5417,2.5418582844104525,-0.00015828441045240282
486,1.040867,27.263,2.5305,2.5307177982612536,-0.00021779826125367663
487,1.040867,29.36,2.5205,2.520623536654884,-0.00012353665488396004
488,1.040867,31.457,2.5113,2.511412406574483,-0.00011240657448308156
489,1.040867,33.554,2.5032,2.5029555575417857,0.00024444245821442223
490,1.040867,35.652,2.4953,2.495145981519258,0.00015401848074203528
491,1.040867,37.749,2.4879,2.4879069149971107,-6.914997110918364e-06
492,1.040867,39.846,2.4814,2.4811651394680654,0.00023486053193444434
493,1.040867,41.943,2.4749,2.4748628960169707,3.7103983029140863e-05
494,1.040867,44.04,2.4688,2.468951610025634,-0.0001516100256342412
495,1.040867,46.137,2.4636,2.4633900734108205,0.0002099265891795099
496,1.040867,48.234,2.4582,2.4581430511255045,5.6948874495699187e-05
497,1.040867,50.332,2.453,2.4531778959380897,-0.00017789593808981152
498,1.040867,52.429,2.4485,2.4484730283942535,2.6971605746606286e-05
499,1.040867,54.526,2.4439,2.4440030808611883,-0.00010308086118815396
500,1.040867,56.623,2.4396,2.43974794266406,-0.00014794266405981915
501,1.040867,58.72,2.4358,2.4356898903651913,0.00011010963480861946
502,1.040867,60.817,2.4321,2.4318132308818527,0.0002867691181474008
503,1.040867,62.915,2.4279,2.4281022772868237,-0.00020227728682353785
504,1.040867,65.012,2.4246,2.4245481009013097,5.189909869018905e-05
505,1.040867,67.109,2.4211,2.421137725107899,-3.772510789890049e-05
506,1.040867,69.206,2.4178,2.4178611035619064,-6.110356190625055e-05
507,1.040867,71.303,2.4146,2.414709169649024,-0.00010916964902385473
508,1.040867,73.4,2.4116,2.411673715405769,-7.371540576883717e-05
509,1.040867,75.497,2.4088,2.4087472883823953,5.271161760456167e-05
510,1.040867,77.595,2.4058,2.405921779980744,-0.00012177998074403007
511,1.040867,79.692,2.4032,2.403193687544993,6.312455007151385e-06
512,1.040867,81.789,2.4006,2.4005559726796633,4.4027320336592624e-05
513,1.040867,83.886,2.398,2.3980034366475884,-3.436647588284103e-06
514,1.040867,85.983,2.3954,2.3955313003407226,-0.00013130034072261765
515,1.040867,88.08,2.3931,2.393135161142296,-3.516114229595857e-05
516,1.040867,90.178,2.3909,2.3908098633337307,9.013666626911387e-05
517,1.040867,92.275,2.3886,2.3885538637229944,4.6136277005448534e-05
518,1.040867,94.372,2.3863,2.3863625549902125,-6.255499021268207e-05
519,1.040867,96.469,2.3842,2.384232705264882,-3.2705264882082474e-05
520,1.040867,98.566,2.3822,2.3821613099763495,3.869002365064489e-05
521,1.040867,100.663,2.38,2.3801455714312545,-0.0001455714312545986
522,1.040867,102.76,2.3782,2.3781828806081333,1.711939186677114e-05
523,1.040867,104.858,2.3762,2.376269900776737,-6.990077673707518e-05
524,1.040867,106.955,2.3745,2.374406175901655,9.382409834479688e-05
525,1.040867,109.052,2.3725,2.3725886483188026,-8.86483188025089e-05
526,1.040867,111.149,2.3706,2.370815317028819,-0.0002153170288190509
527,1.040867,113.246,2.3689,2.369084303395029,-0.0001843033950290618
528,1.040867,115.343,2.3674,2.367393841558137,6.158441863135522e-06
529,1.040867,117.441,2.3658,2.3657414911972374,5.850880276270232e-05
530,1.040867,119.538,2.364,2.364127261356423,-0.0001272613564231584
531,1.040867,121.635,2.3626,2.362548878914599,5.112108540084037e-05
532,1.040867,123.732,2.3608,2.3610049500619104,-0.0002049500619105693
533,1.040867,125.829,2.3595,2.3594941576449378,5.842355062402049e-06
534,1.040867,127.926,2.3579,2.3580152557560723,-0.00011525575607240768
535,1.040867,130.023,2.3565,2.3565670647863843,-6.706478638429658e-05
536,1.040867,132.121,2.3552,2.3551477972948516,5.220270514838532e-05
537,1.040867,134.218,2.3537,2.3537577456190064,-5.774561900651065e-05
538,1.040867,136.315,2.3524,2.3523952199015654,4.780098434409297e-06
539,1.040867,138.412,2.3512,2.3510592640304235,0.0001407359695764221
540,1.040867,140.509,2.3497,2.3497489689532958,-4.8968953295869255e-05
541,1.040867,142.606,2.3485,2.3484634696999054,3.6530300094650414e-05
542,1.040867,144.703,2.3471,2.347201942633243,-0.00010194263324292407
543,1.040867,146.801,2.346,2.345963017790929,3.698220907111249e-05
544,1.040867,148.898,2.3449,2.3447471275354976,0.0001528724645023516
545,1.040867,150.995,2.3433,2.3435529617521262,-0.00025296175212607963
546,1.040867,153.092,2.3423,2.3423798385657455,-7.983856574567127e-05
547,1.040867,155.189,2.3413,2.3412271064725516,7.289352744832556e-05
548,1.040867,157.286,2.3401,2.340094142598458,5.857401542019858e-06
549,1.040867,159.384,2.339,2.3389798244252824,2.0175574717562483e-05
550,1.040867,161.481,2.3378,2.3378846436362837,-8.464363628357674e-05
551,1.040867,163.578,2.3368,2.336807518316654,-7.518316653687407e-06
552,1.040867,165.675,2.3357,2.335747924993696,-4.79249936957693e-05
553,1.040867,167.772,2.3348,2.3347053617538456,9.463824615441041e-05
554,1.040867,169.869,2.3337,2.3336793470984225,2.0652901577378202e-05
555,1.040867,171.966,2.3327,2.3326694188733805,3.058112661946666e-05
556,1.040867,174.064,2.3316,2.33167466278379,-7.466278379020252e-05
557,1.040867,176.161,2.3306,2.330695600546935,-9.560054693480424e-05
558,1.040867,178.258,2.3297,2.3297313444473255,-3.1344447325665215e-05
559,1.040867,180.355,2.3288,2.328781500307459,1.8499692541418256e-05
560,1.040867,182.452,2.3278,2.3278456888722494,-4.568887224953855e-05
561,1.040867,184.549,2.3269,2.3269235450802914,-2.3545080291231812e-05
562,1.040867,186.647,2.3262,2.326014287106464,0.00018571289353586096
563,1.040867,188.744,2.3252,2.325118442914923,8.155708507695536e-05
564,1.040867,190.841,2.3242,2.324235249537333,-3.524953733302638e-05
565,1.040867,192.938,2.3235,2.323364392229002,0.00013560777099819177
566,1.040867,195.035,2.3225,2.3225055673887884,-5.567388788652039e-06
567,1.040867,197.132,2.3215,2.3216584820497754,-0.00015848204977553237
568,1.040867,199.229,2.3207,2.320822853398356,-0.00012285339835615972
569,1.040867,201.327,2.3198,2.3199980177908364,-0.00019801779083650217
570,1.040867,203.424,2.3191,2.3191844975858333,-8.449758583317646e-05
571,1.040867,205.521,2.3184,2.3183816420068224,1.8357993177620102e-05
572,1.040867,207.618,2.3178,2.317589204554141,0.00021079544585900223
573,1.040867,209.715,2.3168,2.3168069468423074,-6.9468423071761265e-06
574,1.040867,211.812,2.316,2.3160346382549495,-3.463825494964823e-05
575,1.040867,213.91,2.3153,2.315271694249046,2.8305750954249476e-05
576,1.040867,216.007,2.3143,2.3145186260036437,-0.00021862600364386253
577,1.040867,218.104,2.3138,2.3137748583617683,2.514163823175153e-05
578,1.040867,220.201,2.3131,2.3130401886783685,5.981132163146441e-05
579,1.040867,222.298,2.3122,2.312314420600096,-0.00011442060009603239
580,1.040867,224.395,2.3117,2.3115973638127945,0.00010263618720562917
581,1.040867,226.492,2.3109,2.3108888338013758,1.1166198624401602e-05
582,1.040867,228.59,2.3101,2.310188319687836,-8.831968783606925e-05
583,1.040867,230.687,2.3096,2.3094963156054034,0.00010368439459673695
584,1.040867,232.784,2.309,2.3088123172387074,0.0001876827612927734
585,1.040867,234.881,2.3081,2.3081361610936373,-3.6161093637243624e-05
586,1.040867,236.978,2.3075,2.3074676884367604,3.2311563239684205e-05
587,1.040867,239.075,2.3068,2.3068067451160306,-6.745116030604237e-06
588,1.040867,241.172,2.3061,2.3061531813897487,-5.3181389748857555e-05
589,1.040867,243.27,2.3056,2.3055065452500534,9.345474994670866e-05
590,1.040867,245.367,2.3048,2.304867311669419,-6.731166941875699e-05
591,1.040867,247.464,2.3042,2.3042350332598582,-3.50332598584302e-05
592,1.040867,249.561,2.3036,2.3036095763625033,-9.576362503427305e-06
593,1.040867,251.658,2.303,2.3029908109826907,9.189017309285674e-06
594,1.040867,253.755,2.3024,2.3023786106599733,2.138934002671178e-05
595,1.040867,255.853,2.3019,2.301772564992316,0.00012743500768364058
596,1.040867,257.95,2.3011,2.3011731319097493,-7.313190974933548e-05
597,1.040867,260.047,2.3005,2.3005799044363626,-7.990443636263223e-05
598,1.040867,262.144,2.2999,2.2999927690586968,-9.276905869670671e-05
599,1.040867,264.241,2.2994,2.2994116152266013,-1.1615226601424666e-05
600,1.040867,266.338,2.2989,2.298836335253091,6.366474690899793e-05
601,1.040867,268.435,2.2983,2.298266824218341,3.317578165873414e-05
602,1.040867,270.533,2.2976,2.297702712332036,-0.00010271233203607011
603,1.040867,272.63,2.2972,2.297144437658798,5.5562341202186616e-05
604,1.040867,274.727,2.2967,2.2965916328199967,0.00010836718000328815
605,1.040867,276.824,2.2961,2.2960442030815567,5.5796918443373755e-05
606,1.040867,278.921,2.2957,2.295502056051952,0.00019794394804817372
607,1.040867,281.018,2.2949,2.294965101607185,-6.510160718464775e-05
608,1.040867,283.116,2.2943,2.2944329993985657,-0.00013299939856592502
609,1.040867,285.213,2.2937,2.293906170837223,-0.00020617083722296314
610,1.040867,287.31,2.2935,2.29338427734756,0.00011572265243975366
611,1.040867,289.407,2.2929,2.2928672371832675,3.276281673247894e-05
612,1.040867,291.504,2.2923,2.292354970531943,-5.497053194281065e-05
613,1.040867,293.601,2.2919,2.29184739945582,5.260054417988158e-05
614,1.040867,295.698,2.2912,2.291344447834724,-0.00014444783472411515
615,1.040867,297.796,2.2911,2.2908458047077773,0.0002541952922228141
616,1.040867,299.893,2.2904,2.2903518727497105,4.812725028946474e-05
624,1.416184,0.134,4.1816,4.182257713724144,-0.0006577137241432496
625,1.416184,0.268,3.7976,3.7980152304339136,-0.0004152304339135604
626,1.416184,0.537,3.4805,3.480799174347731,-0.0002991743477309683
627,1.416184,1.074,3.22,3.2203247870635723,-0.0003247870635720851
628,1.416184,2.097,3.0125,3.012570401267438,-7.040126743795838e-05
629,1.416184,4.194,2.8347,2.8347121352310514,-1.2135231051146889e-05
630,1.416184,6.291,2.7458,2.7455989194223633,0.00020108057763668086
631,1.416184,8.389,2.6879,2.6882130540377935,-0.0003130540377935809
632,1.416184,10.486,2.6471,2.646800517486249,0.0002994825137512258
633,1.416184,12.583,2.6148,2.614832565065461,-3.256506546112092e-05
634,1.416184,14.68,2.589,2.589048349114534,-4.834911453421853e-05
635,1.416184,16.777,2.5674,2.5675950691362432,-0.00019506913624312006
636,1.416184,18.874,2.5491,2.5493263508685633,-0.00022635086856315212
637,1.416184,20.972,2.5336,2.533480124397,0.00011987560299964173
638,1.416184,23.069,2.5196,2.5195496964859476,5.0303514052441045e-05
639,1.416184,25.166,2.507,2.5071527228886743,-0.00015272288867418382
640,1.416184,27.263,2.4958,2.4960122367394755,-0.00021223673947545763
641,1.416184,29.36,2.4859,2.485917975133106,-1.7975133105974095e-05
642,1.416184,31.457,2.4769,2.4767068450527048,0.00019315494729532645
643,1.416184,33.554,2.4682,2.4682499960200075,-4.999602000754777e-05
644,1.416184,35.652,2.4602,2.4604404199974796,-0.00024041999747970166
645,1.416184,37.749,2.4532,2.4532013534753325,-1.353475332699361e-06
646,1.416184,39.846,2.4464,2.446459577946287,-5.9577946287081573e-05
647,1.416184,41.943,2.4398,2.4401573344951926,-0.0003573344951925961
648,1.416184,44.04,2.4342,2.434246048503856,-4.604850385581116e-05
649,1.416184,46.137,2.4287,2.4286845118890423,1.5488110957750933e-05
650,1.416184,48.234,2.4235,2.4234374896037263,6.251039627391819e-05
651,1.416184,50.332,2.4187,2.4184723344163115,0.00022766558368836343
652,1.416184,52.429,2.4139,2.4137674668724753,0.00013253312752459223
653,1.416184,54.526,2.4093,2.40929751933941,2.4806605898319845e-06
654,1.416184,56.623,2.4049,2.4050423811422816,-0.00014238114228160015
655,1.416184,58.72,2.4013,2.400984328843413,0.00031567115658681644
656,1.416184,60.817,2.3971,2.3971076693600746,-7.669360074569198e-06
657,1.416184,62.915,2.3934,2.3933967157650455,3.2842349546591265e-06
658,1.416184,65.012,2.3898,2.3898425393795315,-4.253937953135889e-05
659,1.416184,67.109,2.3865,2.3864321635861208,6.783641387908546e-05
660,1.416184,69.206,2.3831,2.3831555420401282,-5.5542040128031545e-05
661,1.416184,71.303,2.3799,2.3800036081272458,-0.00010360812724563573
662,1.416184,73.4,2.3769,2.3769681538839906,-6.815388399061817e-05
663,1.416184,75.497,2.374,2.374041726860617,-4.172686061698627e-05
664,1.416184,77.595,2.3712,2.371216218458966,-1.6218458966044125e-05
665,1.416184,79.692,2.3684,2.3684881260232147,-8.812602321484064e-05
666,1.416184,81.789,2.3659,2.365850411157885,4.9588842114811627e-05
667,1.416184,83.886,2.3633,2.3632978751258102,2.1248741899349e-06
668,1.416184,85.983,2.361,2.3608257388189444,0.00017426118105579036
669,1.416184,88.08,2.3581,2.358429599620518,-0.00032959962051792857
670,1.416184,90.178,2.3562,2.3561043018119525,9.569818804733288e-05
671,1.416184,92.275,2.354,2.353848302201216,0.00015169779878387857
672,1.416184,94.372,2.3514,2.3516569934684344,-0.00025699346843444104
673,1.416184,96.469,2.3495,2.349527143743104,-2.714374310386347e-05
674,1.416184,98.566,2.3474,2.3474557484545713,-5.574845457134714e-05
675,1.416184,100.663,2.3453,2.3454400099094763,-0.0001400099094763796
676,1.416184,102.76,2.3434,2.343477319086355,-7.731908635522089e-05
677,1.416184,104.858,2.3414,2.3415643392549588,-0.00016433925495862312
678,1.416184,106.955,2.3399,2.339700614379877,0.00019938562012322691
679,1.416184,109.052,2.338,2.3378830867970244,0.00011691320297568808
680,1.416184,111.149,2.3362,2.336109755507041,9.024449295891301e-05
681,1.416184,113.246,2.3345,2.334378741873251,0.00012125812674890213
682,1.416184,115.343,2.3326,2.3326882800363586,-8.82800363588565e-05
683,1.416184,117.441,2.331,2.3310359296754593,-3.592967545928971e-05
684,1.416184,119.538,2.3295,2.329421699834645,7.830016535503859e-05
685,1.416184,121.635,2.3277,2.327843317392821,-0.0001433173928209186
686,1.416184,123.732,2.3264,2.326299388540132,0.0001006114598678387
687,1.416184,125.829,2.3248,2.3247885961231596,1.1403876840621052e-05
688,1.416184,127.926,2.3233,2.323309694234294,-9.694234293977644e-06
689,1.416184,130.023,2.3219,2.321861503264606,3.849673539368936e-05
690,1.416184,132.121,2.3205,2.3204422357730734,5.776422692660432e-05
691,1.416184,134.218,2.319,2.3190521840972282,-5.218409722829165e-05
692,1.416184,136.315,2.3178,2.3176896583797872,0.00011034162021283933
693,1.416184,138.412,2.3162,2.3163537025086454,-0.0001537025086455479
694,1.416184,140.509,2.3151,2.3150434074315176,5.659256848256078e-05
695,1.416184,142.606,2.3138,2.313757908178127,4.209182187286942e-05
696,1.416184,144.703,2.3125,2.312496381111465,3.6188885350618705e-06
697,1.416184,146.801,2.3113,2.311257456269151,4.2543730849331496e-05
698,1.416184,148.898,2.3099,2.3100415660137195,-0.0001415660137196184
699,1.416184,150.995,2.3089,2.308847400230348,5.259976965188429e-05
700,1.416184,153.092,2.3077,2.3076742770439673,2.572295603275876e-05
701,1.416184,155.189,2.3065,2.3065215449507734,-2.1544950773222382e-05
702,1.416184,157.286,2.3055,2.30538858107668,0.0001114189233200058
703,1.416184,159.384,2.3042,2.3042742629035042,-7.426290350442954e-05
704,1.416184,161.481,2.303,2.3031790821145055,-0.00017908211450556877
705,1.416184,163.578,2.3019,2.3021019567948757,-0.00020195679487589047
706,1.416184,165.675,2.3011,2.3010423634719177,5.763652808221664e-05
707,1.416184,167.772,2.2999,2.2999998002320674,-9.980023206734856e-05
708,1.416184,169.869,2.2991,2.2989737855766443,0.00012621442335580824
709,1.416184,171.966,2.2978,2.2979638573516024,-0.0001638573516022923
710,1.416184,174.064,2.2971,2.296969101262012,0.00013089873798799445
711,1.416184,176.161,2.296,2.2959900390251566,9.960974843181702e-06
712,1.416184,178.258,2.295,2.2950257829255474,-2.578292554744621e-05
713,1.416184,180.355,2.294,2.2940759387856806,-7.593878568057377e-05
714,1.416184,182.452,2.2932,2.2931401273504712,5.9872649528891486e-05
715,1.416184,184.549,2.2922,2.2922179835585133,-1.79835585134569e-05
716,1.416184,186.647,2.2914,2.291308725584686,9.127441531386893e-05
717,1.416184,188.744,2.2904,2.290412881393145,-1.2881393145036668e-05
718,1.416184,190.841,2.2895,2.2895296880155547,-2.968801555480738e-05
719,1.416184,192.938,2.2886,2.2886588307072238,-5.88307072235672e-05
720,1.416184,195.035,2.2878,2.2878000058670103,-5.867010433036057e-09
721,1.416184,197.132,2.287,2.2869529205279973,4.70794720026646e-05
722,1.416184,199.229,2.286,2.286117291876578,-0.00011729187657794071
723,1.416184,201.327,2.2852,2.285292456269058,-9.245626905807214e-05
724,1.416184,203.424,2.2845,2.284478936064055,2.1063935944809487e-05
725,1.416184,205.521,2.2837,2.2836760804850442,2.3919514955839105e-05
726,1.416184,207.618,2.2829,2.282883643032363,1.6356967637243258e-05
727,1.416184,209.715,2.2821,2.282101385320529,-1.3853205294012128e-06
728,1.416184,211.812,2.2814,2.2813290767331713,7.09232668287818e-05
729,1.416184,213.91,2.2805,2.2805661327272677,-6.613272726774255e-05
730,1.416184,216.007,2.2797,2.2798130644818655,-0.0001130644818654325
731,1.416184,218.104,2.2791,2.27906929683999,3.070316000997053e-05
732,1.416184,220.201,2.2782,2.2783346271565903,-0.00013462715659029456
733,1.416184,222.298,2.2776,2.2776088590783177,-8.859078317602354e-06
734,1.416184,224.395,2.2767,2.2768918022910163,-0.00019180229101634083
735,1.416184,226.492,2.2763,2.2761832722795976,0.00011672772040238755
736,1.416184,228.59,2.2755,2.2754827581660577,1.7241833942360785e-05
737,1.416184,230.687,2.2748,2.274790754083625,9.245916374744922e-06
738,1.416184,232.784,2.2742,2.274106755716929,9.324428307078136e-05
739,1.416184,234.881,2.2736,2.273430599571859,0.00016940042814095335
740,1.416184,236.978,2.2728,2.2727621269149823,3.787308501790321e-05
741,1.416184,239.075,2.2719,2.2721011835942524,-0.0002011835942523632
742,1.416184,241.172,2.2713,2.2714476198679705,-0.0001476198679704055
743,1.416184,243.27,2.2707,2.270800983728275,-0.00010098372827505031
744,1.416184,245.367,2.2702,2.2701617501476408,3.824985235922895e-05
745,1.416184,247.464,2.2696,2.26952947173808,7.052826191999984e-05
746,1.416184,249.561,2.2688,2.268904014840725,-0.00010401484072497524
747,1.416184,251.658,2.2683,2.2682852494609125,1.4750539087504677e-05
748,1.416184,253.755,2.2676,2.267673049138195,-7.304913819528025e-05
749,1.416184,255.853,2.267,2.267067003470538,-6.700347053811839e-05
750,1.416184,257.95,2.2663,2.266467570387971,-0.00016757038797088342
751,1.416184,260.047,2.2658,2.2658743429145844,-7.434291458441322e-05
752,1.416184,262.144,2.2652,2.2652872075369186,-8.72075369184877e-05
753,1.416184,264.241,2.2646,2.264706053704823,-0.0001060537048229726
754,1.416184,266.338,2.2642,2.264130773731313,6.922626868721693e-05
755,1.416184,268.435,2.2635,2.263561262696563,-6.12626965628138e-05
756,1.416184,270.533,2.2632,2.262997150810258,0.0002028491897418938
757,1.416184,272.63,2.2625,2.2624388761370198,6.112386298040562e-05
758,1.416184,274.727,2.2619,2.2618860712982185,1.3928701781296127e-05
759,1.416184,276.824,2.2613,2.2613386415597785,-3.864155977861827e-05
760,1.416184,278.921,2.2609,2.2607964945301737,0.0001035054698261817
761,1.416184,281.018,2.2602,2.2602595400854066,-5.9540085406428744e-05
762,1.416184,283.116,2.2597,2.2597274378767875,-2.7437876787494986e-05
763,1.416184,285.213,2.2594,2.2592006093154446,0.0001993906845552118
764,1.416184,287.31,2.2587,2.258678715825782,2.128417421820572e-05
765,1.416184,289.407,2.2583,2.2581616756614893,0.00013832433851090897
766,1.416184,291.504,2.2576,2.2576494090101646,-4.940901016459165e-05
767,1.416184,293.601,2.2571,2.257141837934042,-4.183793404211045e-05
768,1.416184,295.698,2.2568,2.256638886312946,0.00016111368705429285
769,1.416184,297.796,2.2561,2.256140243185999,-4.0243185999155884e-05
770,1.416184,299.893,2.2558,2.2556463112279324,0.00015368877206745069
778,2.782831,0.134,4.1162,4.117729561165598,-0.0015295611655981034
779,2.782831,0.268,3.7324,3.7334870778753677,-0.001087077875367548
780,2.782831,0.537,3.4164,3.4162710217891856,0.00012897821081425676
781,2.782831,1.074,3.1558,3.155796634505027,3.3654949733730177e-06
782,2.782831,2.097,2.9476,2.9480422487088926,-0.0004422487088926452
783,2.782831,4.194,2.7702,2.7701839826725054,1.6017327494566302e-05
784,2.782831,6.291,2.6811,2.681070766863818,2.9233136181971986e-05
785,2.782831,8.389,2.6238,2.623684901479248,0.00011509852075208826
786,2.782831,10.486,2.5824,2.5822723649277033,0.00012763507229651694
787,2.782831,12.583,2.5504,2.5503044125069154,9.558749308435921e-05
788,2.782831,14.68,2.5246,2.5245201965559887,7.98034440112616e-05
789,2.782831,16.777,2.503,2.5030669165776978,-6.691657769763992e-05
790,2.782831,18.874,2.4846,2.484798198310018,-0.00019819831001788302
791,2.782831,20.972,2.469,2.4689519718384547,4.802816154514389e-05
792,2.782831,23.069,2.455,2.4550215439274017,-2.1543927401612706e-05
793,2.782831,25.166,2.4427,2.4426245703301284,7.542966987150734e-05
794,2.782831,27.263,2.4313,2.4314840841809295,-0.00018408418092974443
795,2.782831,29.36,2.4212,2.42138982257456,-0.00018982257456023888
796,2.782831,31.457,2.4123,2.412178692494159,0.0001213075058412727
797,2.782831,33.554,2.4037,2.403721843461462,-2.184346146183458e-05
798,2.782831,35.652,2.396,2.395912267438934,8.773256106575644e-05
799,2.782831,37.749,2.3887,2.388673200916787,2.679908321301383e-05
800,2.782831,39.846,2.3819,2.3819314253877413,-3.142538774136838e-05
801,2.782831,41.943,2.3757,2.375629181936647,7.081806335307306e-05
802,2.782831,44.04,2.3697,2.3697178959453105,-1.789594531054206e-05
803,2.782831,46.137,2.3642,2.364156359330497,4.3640669503020035e-05
804,2.782831,48.234,2.3589,2.3589093370451804,-9.337045180135561e-06
805,2.782831,50.332,2.3539,2.353944181857766,-4.418185776611239e-05
806,2.782831,52.429,2.3492,2.3492393143139294,-3.931431392922846e-05
807,2.782831,54.526,2.3448,2.3447693667808647,3.0633219135545176e-05
808,2.782831,56.623,2.3405,2.3405142285837357,-1.4228583735675926e-05
809,2.782831,58.72,2.3366,2.3364561762848677,0.00014382371513210757
810,2.782831,60.817,2.3325,2.3325795168015286,-7.951680152862295e-05
811,2.782831,62.915,2.3288,2.3288685632065,-6.856320649983871e-05
812,2.782831,65.012,2.3253,2.3253143868209856,-1.4386820985645699e-05
813,2.782831,67.109,2.3221,2.3219040110275753,0.0001959889724245656
814,2.782831,69.206,2.3186,2.3186273894815823,-2.7389481582318354e-05
815,2.782831,71.303,2.3156,2.3154754555687,0.00012454443130005544
816,2.782831,73.4,2.3123,2.312440001325445,-0.000140001325445116
817,2.782831,75.497,2.3095,2.3095135743020716,-1.357430207171717e-05
818,2.782831,77.595,2.3068,2.3066880659004205,0.00011193409957943601
819,2.782831,79.692,2.304,2.3039599734646687,4.002653533108358e-05
820,2.782831,81.789,2.3014,2.301322258599339,7.774140066096891e-05
821,2.782831,83.886,2.2987,2.2987697225672643,-6.972256726411885e-05
822,2.782831,85.983,2.2964,2.296297586260399,0.00010241373960129252
823,2.782831,88.08,2.2941,2.2939014470619723,0.0001985529380275075
824,2.782831,90.178,2.2915,2.2915761492534066,-7.614925340648782e-05
825,2.782831,92.275,2.2893,2.2893201496426707,-2.0149642670830303e-05
