ind_i,ind_j,arxiv,book,c4,commoncrawl,github,stackexchange,wikipedia,rho_gap_arxiv_minus_github
fluency_en,rps_doc_word_count,0.07290757280418031,-0.04470748917811,0.10697677376095704,0.014358010652164134,0.1835059364806433,0.019373244366509192,0.017147342032314203,-0.110598363676463
modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,0.32066999928028445,-0.0631170950632395,,0.2127887477803007,0.21175686191128804,-0.1220763630757314,0.01654465345206577,0.10891313736899641
rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,0.037954227862450146,0.29443444452444384,,0.2302133191661513,0.1415200541322876,-0.007634815122312846,0.16066332585585108,-0.10356582626983746
qurater,ad_en,-0.03180617936567637,-0.020972332888670654,0.21373129769284535,-0.006920057487714294,0.06985894960192231,0.21830994456657665,0.16636110351004316,-0.10166512896759868
qurater,rps_doc_frac_chars_top_3gram,0.025313328928047017,-0.015748683459745234,0.0589202381267933,0.1354400303680468,-0.06911560232607328,0.043975471219476835,0.04776680593625585,0.0944289312541203
fineweb_edu,ad_en,-0.14627840265005743,0.2456006667196327,0.2211653786559828,0.05619732026797735,-0.05361867330680844,0.16237318009664428,0.19980941098719301,-0.09265972934324898
rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,0.018436632898903113,,0.011000696587488677,0.07311755489214947,-0.07305793011620307,0.07266909017056528,0.12405569229552425,0.09149456301510618
ad_en,rps_doc_mean_word_length,-0.018381439488231694,,0.013214328516801592,0.010389658464414652,0.07188243193818472,0.1090672128486484,-0.0007484804368970473,-0.09026387142641641
modernbert_cleanliness,rps_doc_word_count,0.08833630283929697,0.09884418870647912,0.16674817753182458,0.024553038094472703,-0.001724513068786268,0.09740434525197937,0.42715824579220607,0.09006081590808324
rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,0.1583127687596712,0.1472076223390213,,0.33189327403149976,0.06997622655130106,0.34092950999057264,0.18430736334178757,0.08833654220837014
modernbert_cleanliness,rps_doc_frac_chars_top_3gram,-0.06208089619799233,0.02720138238894089,0.09349926065008593,0.18368027439287074,0.02532437305431789,0.03388315653563381,0.12686699144836072,-0.08740526925231022
qurater,rps_doc_frac_unique_words,-0.07575209588120081,0.039239310883793774,0.09733675553412605,0.030992988301627184,0.007363911727252664,-0.13560666773001998,0.21193334717265888,-0.08311600760845347
modernbert_professionalism,rps_lines_uppercase_letter_fraction,0.27975570077038786,-0.20665009035896603,0.09874974648264569,0.10149250672476615,0.1989824002869372,0.33643413755656226,-0.12000000247308003,0.08077330048345066
rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,-0.8196853635602248,-0.32776679101487255,,0.5485509325871483,-0.7397835575677368,-0.6297849494093336,-0.6582574691183628,-0.07990180599248797
rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,-0.001073435944708615,,-0.02813709575323643,0.015803808162141577,-0.07933209280797227,-0.01987922225089088,-0.008562438922092972,0.07825865686326365
fluency_en,rps_lines_numerical_chars_fraction,0.060086737961088474,0.04046127630978953,0.06742127451685104,0.14220041972777778,0.13706328711780497,0.1580184114126857,0.023162593404727688,-0.07697654915671649
modernbert_readability,rps_doc_frac_unique_words,0.11021673252227075,-0.11096997185311236,0.03382142297505463,-0.01982821666578773,0.035855016005574496,-0.13908718930037398,0.14649717539403925,0.07436171651669626
modernbert_professionalism,rps_doc_frac_unique_words,-0.12140993188217565,0.029025648140619528,-0.012751762900013307,-0.035882631730944324,-0.04717169354930721,0.013249638304929263,0.3900018663259437,-0.07423823833286844
fluency_en,rps_doc_frac_unique_words,-0.08056884582291876,0.013704589315164138,0.10446136956654507,-0.044813204962672694,-0.1544018824007469,-0.15654117313957458,-0.2464511471543696,0.07383303657782814
ad_en,rps_lines_numerical_chars_fraction,-0.002538209149670415,0.06969453516138109,-0.03766216929323941,-0.08221797471305413,0.07055847547314822,-0.049215395146126266,-0.13075622192620834,-0.07309668462281864
ad_en,rps_doc_frac_unique_words,-0.06793880652029421,0.1349721708342811,-0.0013249370169012946,-0.07054402147005659,-0.13982503708572083,-0.09899799305002413,-0.29505314383153913,0.07188623056542662
fluency_en,rps_doc_mean_word_length,0.03769909991468038,,0.04980066711744593,0.02350310122992834,0.10842185657572964,0.1296304049408662,0.020720674023058053,-0.07072275666104927
fineweb_edu,fluency_en,0.2977945315694043,0.3289293685650515,0.3155721062067809,0.1977094453062825,0.22733825455233359,0.20745194069326783,0.43269302905909146,0.07045627701707069
dsir_math,rps_doc_num_sentences,0.0550266647401168,,0.017662587480840677,0.09840815415889814,0.12531214160389134,0.035597598472688737,0.3925721810357922,-0.07028547686377454
rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,0.010360654860312124,0.1968248254013968,0.12507516118788128,0.17674321209294636,0.07974443276403641,0.005788482009139819,0.099319233741205,-0.06938377790372428
rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,-0.0285013684572556,,,0.0916765707088655,-0.09786852207882128,-0.039842364239474064,0.29681433377889893,0.06936715362156567
dsir_books,rps_doc_num_sentences,0.04737421428823466,,0.017003608835577687,0.09830182172291142,0.1160005081081017,0.026260041179265718,0.39126398151655145,-0.06862629381986704
dsir_wiki,rps_doc_num_sentences,0.046883331593266526,,0.016258889474388288,0.09833932587824402,0.1149772393859842,0.027542840167279124,0.38639719990601273,-0.06809390779271768
qurater,rps_lines_numerical_chars_fraction,0.04581733319293942,-0.09257691493084619,0.09493512143836717,0.19749206799399896,0.11323823050645758,0.03055764192160831,-0.038369367411030635,-0.06742089731351816
modernbert_readability,rps_doc_frac_chars_top_2gram,-0.08210697916100004,-0.09432404540763674,0.04720604048575445,0.08340503550797038,-0.14869783599522646,0.13153536950460648,0.21763140496448682,0.06659085683422641
modernbert_reasoning,rps_doc_frac_no_alph_words,-0.12973590317508907,0.4972976216190271,0.17297462882022405,0.24567193925092604,-0.19508169819610977,-0.24031647061007655,0.027741025656074524,0.0653457950210207
modernbert_reasoning,fluency_en,0.21001725439479513,0.11109271125830995,0.21253880871938058,0.047598620916533226,0.27522896865163343,0.11624235026022021,-0.036655432488693664,-0.0652117142568383
rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,-0.017162881602099635,,-0.03688531540915366,0.020085220385076468,-0.07996001101417916,-0.04084413559322791,0.015671666026039952,0.06279712941207952
rps_lines_ending_with_terminal_punctution_mark,rps_doc_mean_word_length,0.03393890471299918,,,0.021371697321329,0.09539793761349795,0.13420212072849355,0.04373261256701112,-0.06145903290049877
modernbert_reasoning,modernbert_professionalism,0.6291898631568952,0.671529027767778,0.7774978463179459,0.7635889189245806,0.5687027124889226,0.719553509623535,0.8050745757819145,0.06048715066797261
rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,0.04262100593995725,0.10356673322744435,-0.004918062873160303,-0.06201769331254652,-0.016540679962680084,0.05884896646377221,-0.016551063515187397,0.05916168590263733
rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,-0.36203911802686417,-0.26318593770857235,0.280626871619652,0.15256087699704743,-0.4210708163473924,-0.4548913667473309,-0.09655143330456048,0.059031698320528236
ad_en,rps_doc_num_sentences,-0.03553745742535467,,-0.0026179251589881474,-0.04181937423030373,-0.09368273070826998,-0.053982096474273225,-0.09709036565854241,0.05814527328291531
qurater,rps_lines_uppercase_letter_fraction,-0.09691721243616593,-0.20949188880155795,0.23285656007368974,0.15337757949665087,-0.15471062682762823,-0.11905057898792447,-0.0116044415564859,0.05779341439146231
rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,-0.030392276142084926,-0.0924119657984905,0.15284383741963112,0.19905900047288458,-0.0868857506558014,0.15508194338631578,-0.0796832295236918,0.056493474513716474
modernbert_cleanliness,rps_doc_num_sentences,0.052619914274629274,,-0.007285667308520711,0.06970604431710666,-0.0009222239500717135,0.05743010119189829,0.39997459961417803,0.05354213822470099
qurater,rps_doc_num_sentences,0.051047661779388576,,-0.0031554012896343048,0.06130509274947969,0.10366445964747935,0.02977635442067553,0.2587637659999331,-0.05261679786809077
fluency_en,dsir_math,0.15691638332361627,0.13087181255571176,0.0643219448715058,-0.13671693821650363,0.20711615818956353,0.37615292623624447,0.2701405139754833,-0.05019977486594726
rps_doc_word_count,rps_doc_mean_word_length,0.1664268886257457,,0.13223096200207332,-0.0002934966326274088,0.1163958912917867,0.0038325052149718315,0.04188022524510182,0.05003099733395901
modernbert_cleanliness,rps_lines_numerical_chars_fraction,0.11117654405290636,0.14378764969880242,0.10601157741243843,0.21555376267142815,0.1612060667807019,-0.08637591353226982,-0.09544801991850302,-0.05002952272779554
rps_doc_word_count,rps_doc_num_sentences,0.4701144218183578,,0.028645696284577405,0.25634767977270245,0.421119872355987,0.2533691585052005,0.4607913001567032,0.04899454946237075
rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,0.03964698904025204,0.24721962224302207,,0.19423301719065242,0.086891718787914,-0.17014144995793223,0.2398401314432047,-0.047244729747661966
fineweb_edu,dsir_wiki,0.3703597848646765,0.2222199584575457,0.4896718341220136,0.13517859926731393,0.3255816018032757,0.12302503126779755,0.5102800273921654,0.0447781830614008
rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,-0.07280432917346072,0.18051582130692564,0.3432975115114889,0.2530694759358632,-0.11349668300467099,-0.2130708825388196,-0.24347227542856453,0.04069235383121027
modernbert_readability,rps_lines_numerical_chars_fraction,-0.008967046464854385,-0.3026111791105672,-0.037870183659603464,0.09876784059126198,0.03152907938329132,-0.19462756266760392,-0.20392062590003182,-0.0404961258481457
fineweb_edu,dsir_books,0.36703621383276014,0.043973994793095536,0.45857706455083325,0.11794443253100313,0.3266714539665435,0.11700528769468188,0.5225202359395391,0.040364759866216626
modernbert_cleanliness,rps_doc_frac_chars_top_2gram,-0.05339362215763768,-0.12492860057119544,0.1545237789881426,0.1554732588113708,-0.014349928215173093,0.08997333917754291,0.4001505136441174,-0.03904369394246459
ad_en,rps_doc_frac_chars_top_2gram,-0.0349824137218162,-0.11045718026368924,0.043420320308162404,0.00024106565530395883,4.819648060789158e-05,-0.10999240554554213,-0.21805119184669894,-0.035030610202424095
fluency_en,rps_lines_ending_with_terminal_punctution_mark,-0.04371365491496732,-0.01739746082031344,,0.28899609627356176,-0.07846160173860153,0.2943356641585568,-0.01797133638813739,0.03474794682363421
modernbert_readability,dsir_math,0.47420637101681634,0.4639131030150934,0.19164438225591912,0.16181923546104315,0.5085979695130005,0.13069035327671946,0.6565161881896237,-0.03439159849618417
modernbert_readability,dsir_wiki,0.5447728139863728,0.4280572364673239,0.23251866347111785,0.1678082656770662,0.5104379758340487,0.07740713994966503,0.6808639602890348,0.034334838152324076
rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,0.04796998027623254,-0.08364359678344487,0.015319792746250003,0.04882464856095577,0.01683944962193994,0.0014659628148490542,-0.15662099887554085,0.0311305306542926
fluency_en,dsir_books,0.15114634739980046,0.13974486431764183,0.07525104985994198,-0.11605627318682521,0.18168495153160083,0.3594216100556184,0.28206046998382606,-0.030538604131800373
fluency_en,dsir_wiki,0.15210629955386518,0.14294698823226776,0.11770804087004873,-0.11262427634634851,0.1811744416629684,0.3560731836858372,0.30464858297199576,-0.029068142109103218
modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,-0.049820416456855345,0.05075239398084816,,0.2530869779148454,-0.07860233533845122,-0.2021439353964971,0.40653954558559624,0.028781918881595876
fineweb_edu,rps_doc_frac_chars_top_2gram,-0.1722148169218052,-0.2971104231166151,0.10081844824148777,0.039776258178910756,-0.14348526176765972,0.056085985889459816,0.18824204363767288,-0.028729555154145492
modernbert_readability,dsir_books,0.5413159389894429,0.22930111703936462,0.18442257728572634,0.15582987793338876,0.5129311510508163,0.06547132512265873,0.6607383948627849,0.028384787938626532
qurater,rps_lines_ending_with_terminal_punctution_mark,0.15711719112433256,-0.07564504022671595,,0.10092478671124182,0.18528716178946847,0.26115390354949913,0.16401117651626032,-0.028169970665135907
fineweb_edu,modernbert_readability,0.3266677980820984,0.3322365421076632,0.34473342961805575,0.26582721005275667,0.2990405087415326,0.24330864113449674,0.5751033923888623,0.027627289340565797
dsir_wiki,dsir_math,0.9682105514699962,0.9361001807805976,0.9920243774002437,0.9926416748321494,0.9958275207392403,0.9872753315508319,0.9960357305283335,-0.027616969269244063
dsir_books,dsir_math,0.9697742444513885,0.7397713713636812,0.9952871422488715,0.9907623784194556,0.9962967276469836,0.9857836553743119,0.9957133978531082,-0.026522483195595137
qurater,rps_doc_frac_no_alph_words,0.1398770701018209,0.35102860238840555,0.4014769271353,0.4357280749936739,0.11366848844342635,0.19331422321135652,0.3632924212281085,0.026208581658394556
rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,-0.015510325625670679,,0.04693524230734161,-0.014116106696626628,0.010308881282417793,-0.12302208554450438,-0.04434538732102269,-0.02581920690808847
modernbert_reasoning,modernbert_cleanliness,0.29638476826207333,0.412218302253582,0.42087079448409825,0.34688538749919556,0.2713549518908253,0.5181458879279737,0.6664344739758857,0.025029816371248015
fluency_en,rps_lines_uppercase_letter_fraction,0.057829210586743736,0.04456914099516851,0.16126456324090266,0.2146688323066314,0.03435799851186316,-0.12542280536257056,-0.001628178481817079,0.02347121207488058
rps_doc_frac_unique_words,rps_doc_mean_word_length,-0.05653542639981804,,-0.012678616623028157,0.006381542367811367,-0.0339513930520566,-0.08053377313925636,0.028362852161517862,-0.02258403334776144
qurater,rps_doc_frac_chars_top_2gram,-0.029065670606757587,-0.15951601958148381,0.16983852420656367,0.1289427118215197,-0.007545261283544863,0.0470251721662839,0.27084209048845614,-0.021520409323212725
modernbert_reasoning,rps_lines_uppercase_letter_fraction,0.1004484539871168,-0.3370382283689024,0.288945490752242,0.31796657492304875,0.12045857738792899,0.1660824347467326,-0.1802199108060504,-0.020010123400812194
rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,0.3728880631365931,0.14675642594859242,,0.11262539961367264,0.3572251323274246,0.6921543866799844,0.03492940545331455,0.01566293080916853
rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,-0.21664575190691102,0.3163849652392999,-0.006425310807178295,-0.01083240579291356,-0.23140259357389664,-0.18152104379776815,-0.07576751529572766,0.014756841666985626
rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,-0.18650232571039005,0.013631386167333576,-0.0436064960774614,-0.006570932942299481,-0.20092721632634106,-0.019602675277428528,-0.1452895030332679,0.014424890615951008
fluency_en,rps_doc_num_sentences,0.04050112403601298,,-0.0038351851098023635,0.05417646380416335,0.027999587489271817,0.0018106262427570166,0.030039691239126285,0.01250153654674116
modernbert_cleanliness,rps_doc_frac_unique_words,0.06602322954958047,0.08059546570984444,0.09136488988478385,-0.0709192642094041,0.055776531553303844,-0.1239779658752731,0.3741251494925561,0.010246697996276623
fluency_en,rps_doc_frac_chars_top_2gram,-0.11212920235048304,-0.2061823505411957,0.03593093617977198,-0.033414022832201,-0.12181297486675804,-0.028172131294095747,-0.06695038618637797,0.009683772516275002
modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,-0.2540960916467115,-0.23538291693666452,,-0.008147520357864679,-0.24722001290165255,-0.42308243100248394,0.33188469084135647,-0.006876078745058939
fineweb_edu,dsir_math,0.33487076098600926,0.23955079403745508,0.4739648013792538,0.14095959073566713,0.34169385626719206,0.16902128630055596,0.5052210007585208,-0.0068230952811828005
fluency_en,modernbert_cleanliness,0.2509546068317722,0.3602779177766578,0.7039177957504311,0.5146668826666194,0.2460758461842497,0.38059983078532916,0.13992475632434467,0.004878760647522462
fineweb_edu,qurater,0.30460093348931166,0.5037526722303163,0.6715561286814598,0.6479340168044087,0.2999005639106387,0.27823044499809085,0.6719304423348991,0.0047003695786729804
fluency_en,modernbert_readability,0.2094178853966474,0.2388628890968873,0.6790138356632701,0.46798307894421776,0.2133482003327334,0.33016630429923177,0.5230608213881481,-0.003930314936086005
rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,0.0006954863011876725,0.09155446756425949,0.07025227530077961,0.13663273057225522,-0.0009300594012974565,-0.07194537751576613,-0.08145973579557646,0.001625545702485129
dsir_books,dsir_wiki,0.999641453450192,0.8440791353261612,0.9912567676445676,0.9906954740216863,0.9993923666013118,0.9983279948619374,0.9950171786181419,0.0002490868488801423
