kind,E,A,alpha,B,beta,obj
D_block,1.6900860012225647,406.3965597353957,0.33999867626627084,411.19492096981463,0.28005823718515427,1.2830939977477237e-09
D_block,1.6900099344620678,406.36882731413635,0.33999668598761934,410.6178983890208,0.2799923920812556,1.2121027046641255e-09
D_block,1.6901520014067946,406.5569504261962,0.34002380590541204,411.3464867267929,0.2800754658792355,1.2297117889611035e-09
D_block,1.690155419797268,406.51640958985917,0.3400196176529884,411.42857305406494,0.2800833288330559,1.20576209639503e-09
D_block,1.6901842667547737,406.5464283672947,0.3400215901929279,411.76633949755256,0.28012075465266806,1.1421094145608555e-09
D_block,1.6898069781120002,406.3783345772856,0.3399986789335615,409.27367171167003,0.27983844801623453,1.2596798088547822e-09
D_block,1.6899937526108075,406.43851062684354,0.34000826286824704,410.49756164394324,0.27997676516728776,1.2118288306422155e-09
D_block,1.6900187449694217,406.4650328413776,0.3400110005752376,410.698737957915,0.27999961247348876,1.1977664438266194e-09
D_block,1.6901749960105665,406.4868936028173,0.3400138357519577,411.58131135229473,0.28010220089937066,1.1563706919914251e-09
D_block,1.6902101868941373,406.5704389731695,0.3400249275486559,411.81474924969206,0.28012804220667675,1.1526827325897188e-09
D_block,1.6900537023887499,406.49914948070057,0.34001608288215857,410.8288149674053,0.2800151637292237,1.2247291740018187e-09
D_block,1.6902175826842942,406.42493694106105,0.3400041231025257,412.0188866581008,0.28015105196268864,1.2339438285384602e-09
D_block,1.6899683401611838,406.27849818193374,0.339983820435393,410.31754657142375,0.27996021220431266,1.0695249370493472e-09
D_block,1.690218390507301,406.3686724318311,0.33999596689979383,412.06358829883067,0.28015680327930126,1.3322081276758035e-09
D_block,1.690040167108087,406.46261817030944,0.34001122143848433,410.7553341519388,0.28000644305296707,1.1352625734514536e-09
D_block,1.690121997170108,406.23851908978145,0.33997761952153627,411.5715746316459,0.28010049502014894,1.1964551365842541e-09
D_block,1.6903585434468782,406.43135288162523,0.34000568552660737,413.1730655348585,0.28027699573450726,1.183645343082594e-09
D_block,1.6904012995338602,406.39195733948253,0.3400007477550103,413.5834573873526,0.2803216267445054,1.2183943458368055e-09
D_block,1.689937257292037,406.35174612635745,0.3399940257591463,410.2237591307356,0.27994659820378665,1.2312074069449945e-09
D_block,1.6901433624694906,406.4593538160776,0.3400105834350091,411.39323913235603,0.28008028653549355,1.3528316592950144e-09
D_block,1.6901038677401456,406.2814272750404,0.33998398173331923,411.45058136395687,0.2800856540133416,1.1034796385430628e-09
D_block,1.6903010518072779,406.4704281884726,0.3400109464822626,412.8393910051581,0.2802383000424168,1.1082338657653749e-09
D_block,1.6900837434261784,406.5518850044224,0.34002506565576707,410.953346630832,0.28002840400839646,1.2020967837957326e-09
D_block,1.6904593316853596,406.4023124688093,0.34000069525949983,414.1618837833797,0.28038486316334826,1.1990021294630567e-09
D_block,1.690186196461593,406.5475946833268,0.34002439790359884,411.74683979528567,0.2801164867960867,1.2013514130182012e-09
D_block,1.6900158250742574,406.19727277783505,0.33997111790736656,410.9790948490196,0.2800322438776396,1.1993158193340211e-09
D_block,1.690138688358375,406.3948779510582,0.33999987803634646,411.5262539962411,0.28009540572138836,1.1134696936356846e-09
D_block,1.6901729424756002,406.41273597547365,0.3400021218472238,411.6962156728885,0.2801152105041686,1.306239591556273e-09
D_block,1.690115419532198,406.39351302220143,0.33999972429094005,411.2179299792988,0.28006313935294946,1.0888565344664998e-09
D_block,1.6903005077867153,406.56995172905596,0.3400272032075732,412.5587027173902,0.2802075451519954,1.1945317923105412e-09
D_block,1.690081261985258,406.62675049445295,0.340034869922059,410.88952366200493,0.2800211664986124,1.143982571785052e-09
D_block,1.6901546458371033,406.3917019686866,0.3400012878813614,411.5075261513317,0.28009332983620233,1.133753946722008e-09
D_block,1.6903526499865942,406.5643340965963,0.34002473033071123,412.9239776642077,0.28024994387268704,1.240224883209331e-09
D_block,1.6902898907356185,406.57869809386614,0.34002707242128777,412.5697167380985,0.2802084829691749,1.1387635213764594e-09
D_block,1.6902010795260083,406.41195498811186,0.34000391170299465,412.24259503302994,0.28016955405221566,1.2067739364731229e-09
D_block,1.6902884367824533,406.4690690002503,0.3400118317623021,412.37424675238447,0.280191453780434,1.3349970236703e-09
D_block,1.6901279213917937,406.40524346775203,0.34000197750667543,411.3913951324561,0.2800799887615568,1.3130382294230688e-09
D_block,1.6901274605398988,406.26851155818105,0.33998063427453806,411.60793493290583,0.280104886605949,1.2567338379711255e-09
D_block,1.6901927865945394,406.34597802252017,0.33999165869594056,411.9478136505988,0.28014389003585044,1.294670867822066e-09
D_block,1.6898745697858923,406.1513430071376,0.33996479454634354,409.3617823819059,0.27986179558499247,9.94563265053186e-10
D_block,1.6903049707607263,406.4514610210633,0.34000856772869226,412.84796482386366,0.28023946699954716,1.0983750505585673e-09
D_block,1.6901152894456781,406.36539252936683,0.33999589126064156,411.43695735982374,0.28008440608716656,1.1687761950331822e-09
D_block,1.6900380673909998,406.36012073318824,0.33999528188594424,410.83483981589853,0.28001715089598056,1.0524187502197012e-09
D_block,1.6901140230638625,406.38258227614017,0.33999851216057264,411.39176667872033,0.2800793957616011,1.3240453858932058e-09
D_block,1.6900894214040358,406.40196720614557,0.3400010660270276,411.17514904881534,0.28005544963167833,1.2211432736824436e-09
D_block,1.6898946767835277,406.3993998082612,0.3400010657742355,409.90206889386656,0.27990975745662233,1.2414990345049132e-09
D_block,1.6901349294177612,406.4975714296318,0.34001420095657936,411.36968453602896,0.28007792649002883,1.223237955318597e-09
D_block,1.6903256349806102,406.4458710687339,0.340007188101579,412.65251776423116,0.2802239600664826,1.3619824952037961e-09
D_block,1.6901818378024487,406.4524944862672,0.34000984418185826,411.6402527753119,0.2801084310437335,1.2851565746022e-09
D_block,1.6901998620952647,406.47757593883966,0.3400140089872712,411.92974298040866,0.28013715739041545,1.1366663009606932e-09
D_block,1.6903322729874157,406.4410592651552,0.34000631754468486,412.7288638728935,0.28023268893624576,1.3121578269464849e-09
D_block,1.6901808727343757,406.319756807646,0.3399888996937001,411.8864049733087,0.28013643389792153,1.2078827582818922e-09
D_block,1.6901781636421602,406.2705591423747,0.3399824679349385,411.86148740616477,0.2801337752917435,1.35124980713844e-09
D_block,1.6898923666849237,406.2476536755842,0.33997792959217366,409.89195641836847,0.2799127668407431,1.188260347432157e-09
D_block,1.6900857669400688,406.2976243393238,0.339986108605417,411.2082268120632,0.2800597523238473,1.2685828574587278e-09
D_block,1.6902334903633989,406.56148193560296,0.34002390870244464,411.9257031599225,0.2801411674633267,1.2263910410102529e-09
D_block,1.690284439867819,406.3723754053882,0.33999617498575907,412.4361723472646,0.2802001592522413,1.3436327442010246e-09
D_block,1.690096077600772,406.34252370347946,0.33999409271434655,411.2063238872676,0.2800587115436858,1.226277103503107e-09
D_block,1.690225116907919,406.4798552956218,0.340014630135586,411.8550832605832,0.2801328062535223,1.4160025185071453e-09
D_block,1.6901811536943978,406.4211069245633,0.34000559226360866,411.6504083503618,0.2801095917565206,1.29461969466155e-09
D_block,1.6900561376799725,406.5093949056723,0.34001723523092436,410.7828181603855,0.2800108122991205,1.1743203779759978e-09
D_block,1.6900715306715983,406.3466990097563,0.3399930802417177,411.17332563697653,0.28005448233105057,1.3756781741210803e-09
D_block,1.6900272549975566,406.3732659302071,0.3399979928117234,410.72480006253886,0.2800041586495772,1.2346918064234034e-09
D_block,1.6902267649684444,406.4877662481171,0.34001394112084143,412.03760333228905,0.2801521050171539,1.2787400288141923e-09
D_block,1.6898364745027055,406.2612363617623,0.33998081397965996,409.61684218979525,0.27987830388512447,1.1521063796157056e-09
D_block,1.6900170953629303,406.3025830161196,0.3399862521196466,410.82157105287524,0.2800151893085947,1.2808249481538334e-09
D_block,1.6899577628328237,406.3677553927661,0.3399976261306867,410.2348818755797,0.27994833913359385,1.2000773630433283e-09
D_block,1.6900514743895214,406.26663278186305,0.33998203592910053,411.1445897533179,0.2800505357132789,1.2259277911444218e-09
D_block,1.6898731741630915,406.18493733177337,0.33996976205165885,410.0291193630493,0.279924030380325,1.2520127276341206e-09
D_block,1.6901059227986308,406.3814365594596,0.3399983272711587,411.28141456409224,0.2800675598856632,1.2784377658301496e-09
D_block,1.690244657402386,406.43464005358544,0.3400052588712623,412.0725183284513,0.2801590289626978,1.3542603054095107e-09
D_block,1.6901256213996165,406.4027712809216,0.34000208572183205,411.37202781212113,0.28007745844071685,1.290772260184891e-09
D_block,1.6902285757014683,406.38156004685356,0.33999831465253993,412.0629798322408,0.280157095330553,1.2651618269095276e-09
D_block,1.6902044207260363,406.3945260588327,0.33999990060042284,411.9153794148295,0.28013984264807296,1.2883626090190905e-09
D_block,1.6901480783425666,406.3485414545199,0.3399928062718297,411.6001890449424,0.2801044326145382,1.231684902331315e-09
D_block,1.690098698978797,406.345375727069,0.3399915097427806,411.32068553176777,0.2800726463855635,1.312216943692567e-09
D_block,1.6899919145457134,406.61218403097325,0.34003370024006874,410.21795843082396,0.2799456356248161,1.2196292469001214e-09
D_block,1.6900838229825093,406.2833569812864,0.33998379629007647,411.3029480341258,0.2800695353248649,1.434626248823241e-09
D_block,1.6901279705154584,406.2736262475554,0.3399822693643208,411.5392773620042,0.28009750171091896,1.1278259142805902e-09
D_block,1.6901434202865724,406.25761559693115,0.33997941036086887,411.6730160557843,0.2801129591958209,1.1916568477526423e-09
D_block,1.6901031105699553,406.41228021985535,0.3400033227925199,411.2522354275244,0.2800633679168611,1.2670858139236053e-09
D_block,1.6902006577356108,406.3911364023144,0.33999992828119285,411.86551013536507,0.28013417982260025,1.2920924967212509e-09
D_block,1.6902886394564218,406.5993609881883,0.3400298586538996,412.547467481392,0.28020599888841574,1.1193758978737935e-09
D_block,1.6902250065682336,406.3369970933712,0.33999152728209026,412.1696326129394,0.28016834377089783,1.2136137278155159e-09
D_block,1.689899467175807,406.245457766029,0.33997815790328567,409.75249122274073,0.2798998212646431,1.1730900773421569e-09
D_block,1.6901476818641563,406.3238441525113,0.33998901369017265,411.7252227016911,0.2801174541798217,1.1657667248521932e-09
D_block,1.6900761092523702,406.4904783576596,0.34001365460863925,410.99011830596976,0.2800342959317622,1.2179241649378817e-09
D_block,1.690139902336791,406.5231662179239,0.3400185576869584,411.4775479384616,0.280087687663949,1.153508856602335e-09
D_block,1.6900795232945636,406.32753716826375,0.3399913515759157,411.1237487980324,0.28004965109789437,1.2085235859538377e-09
D_block,1.6902107633708026,406.34968039018503,0.33999415879911044,412.23036809042554,0.28017095203092796,1.1135944386271569e-09
D_block,1.6900278880962887,406.604497099074,0.3400316647495575,410.5989423884015,0.27998750062855093,1.2420183182093188e-09
D_block,1.689959946566335,406.2371990508068,0.3399766710551374,410.52902617504816,0.27998175704618167,1.178197137761388e-09
D_block,1.6901239432791868,406.29023082359566,0.3399845880162393,411.62622165673304,0.2801057022806097,1.2352956983100795e-09
D_block,1.6900303641427574,406.341536179054,0.3399912840245468,410.93669583947565,0.28002781108090824,1.29292526447312e-09
D_block,1.6899545651839267,406.4287962100745,0.34000421528849434,410.3433639224856,0.27995964508821497,1.258940901480902e-09
D_block,1.690451183533922,406.4834030662202,0.3400133809016148,413.94241250284887,0.28036040200273904,1.065292014860499e-09
D_block,1.6903170696378953,406.3434822940194,0.3399932848591358,412.6924525976979,0.2802283012751882,1.2070621582808706e-09
D_block,1.690070933989668,406.35470393405205,0.33999385319661135,411.1242949682672,0.28004943711544333,1.2769375848870512e-09
D_block,1.6899500620605583,406.478806963046,0.34001415065050244,410.20372511231636,0.27994233698371684,1.127185479486482e-09
D_block,1.690355849243848,406.59793173607767,0.3400305321919117,412.6301690157491,0.28022122069878574,1.2757098661885023e-09
D_block,1.6900481725518635,406.2688711387665,0.33998222719086735,411.090408153123,0.28004487628485175,1.3626827175441907e-09
D_block,1.6908816937028348,406.3953069645669,0.3399989101905915,417.59647998199677,0.28076031473406793,1.3037313251811153e-09
D_block,1.6901098877454044,406.4108714896515,0.34000364757873125,411.29097954579936,0.2800675124288899,1.23216199034308e-09
D_block,1.690077376667555,406.3700649341805,0.33999844847709787,411.1250310033798,0.2800479541116144,1.1967744929117688e-09
D_block,1.6901603124283258,406.459531111756,0.3400106565057227,411.7834157292098,0.2801197226576286,1.122974777464257e-09
D_block,1.6901919771364333,406.462993573318,0.3400109222202752,411.97690147996195,0.28014204343856897,1.1034838739997746e-09
D_block,1.6901622673240442,406.5022918989676,0.34001521607402113,411.52782058576344,0.2800960306196748,1.2463392181957478e-09
D_block,1.6900006166954682,406.2250074236033,0.3399757108465925,410.82909357594514,0.2800145950239866,1.1022581940724125e-09
D_block,1.689992779207429,406.36880289611327,0.3399959848210765,410.6430043231569,0.27999398741819936,1.4062542879262756e-09
D_block,1.6899056165328585,406.26686481345865,0.33998114073987007,409.9200100358651,0.2799163607714491,1.1592810950342122e-09
D_block,1.6900624027510207,406.20921762117086,0.33997288071153553,411.10134983332495,0.2800493860354867,1.1151540250028257e-09
D_block,1.690096067111012,406.45364655228747,0.3400082846147441,411.1843147734871,0.28005631466431,1.2030109120154809e-09
D_block,1.6903800077714004,406.44690578301197,0.3400076279073261,413.4239645191067,0.2803036114053139,1.1619996948256563e-09
D_block,1.6900609332955916,406.3376853591287,0.33999217951356886,411.12897193279366,0.2800485797414958,1.3212184311382952e-09
D_block,1.6901143631876256,406.26758211008575,0.3399813160740217,411.51486481765454,0.28009399832225523,1.2323014263542574e-09
D_block,1.6902480702575238,406.53159059218785,0.34002159632982343,411.8909612516874,0.2801379964015762,1.2763377020256113e-09
D_block,1.6901268218826044,406.27725106640384,0.33998325018742037,411.54831703285646,0.28009793072476286,1.1292949629651568e-09
D_block,1.6901172427648323,406.2445971597627,0.33997798093506537,411.587111424814,0.28010175724374364,1.428409985613007e-09
D_block,1.6901882057919184,406.4517411713709,0.3400101398275138,411.72252777206023,0.28011662066800136,1.3047463144140636e-09
D_block,1.6900175257017174,406.3362518279838,0.33999093463280006,410.815422149489,0.2800142531240526,1.279772136650813e-09
D_block,1.6898732299326622,406.33215777952427,0.3399907684160842,409.70451512560936,0.2798903006791207,1.0640373263548149e-09
D_block,1.689959811394908,406.38590197931063,0.3399998121187374,410.24447964809303,0.2799496558724237,1.2690480363839111e-09
D_block,1.6900493909970395,406.3831158485003,0.33999901636912644,410.89368323524155,0.2800232019930322,1.2281984183578949e-09
D_block,1.69010085760442,406.31662417261504,0.33998888028133645,411.3591118368482,0.2800758429687602,1.2628032492012897e-09
D_block,1.6903075827960408,406.5670837214777,0.3400258273215344,412.3312161095312,0.2801874130811965,1.221904006312489e-09
D_block,1.6901652751175444,406.23401157393465,0.33997782102912455,412.0585379675948,0.2801511249164109,1.2058487818549662e-09
D_block,1.690224298073905,406.3322477795425,0.33999087147293483,412.1410207144697,0.2801655476811081,1.2901443193923948e-09
D_block,1.6902080305092146,406.3370951521814,0.33999164720243547,411.99527875599307,0.28014928279910456,1.2361533121868962e-09
D_block,1.689871698507003,406.28714678387536,0.3399852387883446,409.7568957945992,0.2798946684408288,1.1399884691769287e-09
D_block,1.690123651430224,406.1988185921123,0.33997138731461596,411.68240806556014,0.28011264929767454,1.2027444651581276e-09
D_block,1.6900554889941808,406.2494073340242,0.339979016159071,411.1248240079209,0.2800496249877521,1.2673852147146686e-09
D_block,1.690547971412075,406.5246832579838,0.340018932479498,414.49815520764713,0.28042403701217045,1.2024826168943697e-09
D_block,1.6900606650905243,406.51297868766596,0.34001765400739514,410.9058105946576,0.28002373780856316,1.1697080153324038e-09
D_block,1.6900717987474498,406.2878371041762,0.3399834196028718,411.18593171339387,0.2800574147061824,1.1821911615424751e-09
D_block,1.6900306606839905,406.3084747013694,0.33998817493660005,410.89031125129515,0.28002237387246254,1.3403628898194544e-09
D_block,1.690245514846329,406.42819390632087,0.340006613000523,412.31752468802966,0.28018078007557085,1.1275525518438752e-09
D_block,1.6901568358910986,406.37889854153826,0.33999864785709005,411.6515350213076,0.280108519235504,1.2309735092900955e-09
D_block,1.6900734352164504,406.3819581364895,0.3399969046630803,411.1306070707215,0.2800506473730827,1.1831992219999118e-09
D_block,1.689868194180301,406.4446474081395,0.34000916189237357,409.5738954516925,0.27987253184115657,1.2547700556605452e-09
D_block,1.690268403871749,406.41896145112776,0.3400034296701341,412.82025666476596,0.2802337607891411,1.0285886261807057e-09
D_block,1.6902339583222898,406.4263411909074,0.3400046316754611,412.31645749847144,0.2801810001360773,1.0949155275932253e-09
D_block,1.690576352362698,406.5711993747153,0.340025909181772,414.59809180871014,0.2804355710405889,1.180856952666712e-09
D_block,1.6900787622909215,406.43571054287094,0.34000610374279305,410.9830126690096,0.2800344995724565,1.1819858089940865e-09
D_block,1.6901762163178817,406.4616309526518,0.3400106447712229,411.64469089035447,0.2801085558666855,1.3277344414649712e-09
D_block,1.6905515775040818,406.53767864947025,0.34002069657249956,414.53269282937964,0.28042754529725133,1.1710572042519638e-09
D_block,1.6902382919315484,406.45301801305806,0.3400087121624881,412.0692379950878,0.280157536107868,1.2406556768913669e-09
D_block,1.6901786477931278,406.50465300334406,0.3400172321198002,411.63806307259614,0.28010703570316975,1.1632536483740878e-09
D_block,1.6901568360337165,406.428490766664,0.3400049481911509,411.53784661570904,0.28009741086626927,1.2018231244392336e-09
D_block,1.6900742704146672,406.4849269867372,0.3400125566619526,410.9627405968155,0.2800318025132483,1.2259624644154227e-09
D_block,1.6900809648952264,406.45819417591656,0.3400097451069067,411.0034827010025,0.2800359322801155,1.2783353272976601e-09
D_block,1.6904962625327709,406.42015815316364,0.3400042655677202,414.3244736878524,0.28040321583939004,1.0539118022850055e-09
D_block,1.6901393085590821,406.68119331303376,0.34004306658369154,411.1226537529877,0.28004906478312247,1.1021081626319716e-09
D_block,1.6901692840884635,406.4377298713091,0.34000724046700526,411.8187390299246,0.2801246451596962,1.0715443744943078e-09
D_block,1.6901514255072718,406.3703930960393,0.33999713870100584,411.67805305674614,0.2801111777889156,1.1414223293404846e-09
D_block,1.6902598152595263,406.3674735517842,0.3399957180060303,412.35168644829645,0.28018928039742796,1.2237578520178036e-09
D_block,1.6901570354583715,406.3460025941581,0.33999444428532777,411.64142264172193,0.2801076929024942,1.2862690570701204e-09
D_block,1.6899622728855979,406.30240973666554,0.3399851057672495,410.5989919872452,0.27998868063661975,1.2105198277531007e-09
D_block,1.6900000122263905,406.3077528795301,0.3399889916538782,410.5804580477188,0.2799878528071191,1.13435283155933e-09
D_block,1.6902120434465335,406.26116850727453,0.3399802184265126,412.32534271960685,0.28018332169075966,1.1384506957476603e-09
D_block,1.6901234516356358,406.52487670833165,0.3400206381478914,411.1926220306849,0.2800567354839676,1.2586800040114738e-09
D_block,1.6900139507058753,406.3447497782572,0.3399931712757309,410.8026141157824,0.28001164143190915,1.142943924163772e-09
D_block,1.690325548132336,406.62576231413357,0.3400365204545363,412.67195005820355,0.28021928625361175,1.1616422451192624e-09
D_block,1.690030523093856,406.42256758731156,0.34000513482453587,410.773993928474,0.28000862807148996,1.2740747161547807e-09
D_block,1.6900608700656317,406.59202775734354,0.3400300421102006,410.73271650228986,0.2800042416851374,1.2777115465049065e-09
D_block,1.69016819537242,406.408868954819,0.3400020692638084,411.5876293078957,0.2801037697097116,1.1985067652497304e-09
D_block,1.690154266943317,406.50282653367367,0.3400141907517412,411.37463819916087,0.2800811658232132,1.2175490568367833e-09
D_block,1.6901393423227111,406.1902697328226,0.3399696621298346,411.7868362680243,0.2801250598251041,1.1914648528485135e-09
D_block,1.6900290577370354,406.2358481185379,0.33997646142330085,410.963517748242,0.2800316761461933,1.1956696271909524e-09
